target_z,temperature_K,nH_m3,file,kind,state_a,state_b,block_sha256,file_sha256,context_fingerprint
900,2457.553056790327,137120617.26437098,pair_08_34_L24.npz,far_interior_pair,8,34,3e2f9df946c018d12afaf48cdd9e5078a2d6bc2eafae408d5db3dfab7a228d83,7b84736a81d1ceed44b82833fdb9a02d8830a73e4ad50f3858d26db5e69db244,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_09_10_L24.npz,interior_pair,9,10,2a79151afc756e0ed0caee4e78683b7928d438dd93ec507e756e23924315f610,a8c1334a49fc3722c530fd0f277e8ea3503f64f124d907ec4c99994048308957,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_09_11_L24.npz,interior_pair,9,11,a683fc9a90b0f6a5ccad26405b2b1d794d4c0dd2b88b9e5c6288e1643daee02e,fcf6c6f0bc4e24a94cf35af8e39a59eac870abdcac205d3c90c342b6b4f75e89,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_09_12_L24.npz,interior_pair,9,12,6cdf04e526e587b2773bc106faa24b07cce8035a58630861af9da9f34c4d3095,56089e2890e08602b92d48c31a7a8e431982936de34f867057a8edf5c103241a,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_09_13_L24.npz,interior_pair,9,13,ac922f024a2e3a7ec46a2b96c7f58d7ac166a1bc6ec73de82fdb30b9d62477c7,34b3eb8f78b85bdc9bc5c3bdbcb318fad57a741f0a66c9d0456d2bc57fb2ed33,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_09_14_L24.npz,interior_pair,9,14,d4da02538b9b00769a00910e0e53643f6d6eb533fa0aca41ca5e263db7232c90,59804853b17f24ced6366a66fe9a90accdb273497d1cb847a188ed5d1eaaff0e,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_09_15_L24.npz,interior_pair,9,15,0fb7ddfd4478eb5617ec3e9293a3644b68490eea6daa6470ce598d61399db764,646f5682a74841fd829d623a9f1a7d680344e37817d071994451df7e04923ac1,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_09_16_L24.npz,interior_pair,9,16,07a35c3f82d1f95c3a53f9fd018f64f6deeaa3dd5bbf3603a9df71f03a7ba7d0,3e71bcd9905ce1f5b69c09f07813c883e37dd0f8c7c10cfcd7817b4de6a3561d,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_09_17_L24.npz,near_interior_pair,9,17,13549a53ebae5147692c7730fdb8f516ecd8ba36d9092ef794032b4d28ef2bcc,089eda615c85cd2dcef8bbc5870243f63a0dcd943ee4c48fea7fb064bd486ee3,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_09_18_L24.npz,near_interior_pair,9,18,3d5e0009f1b70178a84db4e0c5e7e98d056744e1110bf9dece4ceda3aca597ac,dc4b56a0c05c9e81127d13df7781edef5b416ce9093b6f351c733a1541dd77b1,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_09_19_L24.npz,near_interior_pair,9,19,f48be7761cbb8a1c84490ef472b6a042543a6123e48b69aad35fcc3b31d8e45b,de27ff9cd87d3291ff6f6a0aa106aee598cf361009dc9c820e3f0a730c7573e2,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_09_20_L24.npz,near_interior_pair,9,20,8e325505ad882b6ee9cf3aa32ee6135f9c375b3b5c19495b6c487ade3e9226bb,7081132457908ea55d360fcece5544ad3e0be7b7a0eb894b45bc51d47b6ead9c,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_09_21_L24.npz,near_interior_pair,9,21,d25a1a80e47a1011b2743d6e81cdd80e2e5b74b65a4252b785ca7fbab8bc2ebb,d7bec3c5fc2e24c960fa2130e17374d55b60846af6cc3a464413171e5eaee35b,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_09_22_L24.npz,near_interior_pair,9,22,0331e59d4d5ae7fdc45524557bb0b3c26cf26f81138c7fcf5f067f16bc6365cf,34a3ea903a4c979fb772c87d631280f3c18d6a900fe143147c2485a1e4ac8951,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_09_23_L24.npz,near_interior_pair,9,23,6fdf3e3057d77e86a83618b9c96641aa0eceef5c64e6ce5b6ed3132bd892a81f,ac220e4133be0060c2c53e9398398ba08130149a6d6e1c2b39a521cb63fa16aa,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_09_24_L24.npz,near_interior_pair,9,24,0d364945c8c6faa6f14300db5991835505f9bf936a04c49a1cd2f48df776ded5,482831e830ae2a145c6c3c269e846ef302a430595c147bce421d95a661f41ec1,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_09_25_L24.npz,near_interior_pair,9,25,1a768ba5ba41c46ead6cc7429cb853815e0472032ec3fa4b77ab0aaa9cd01a84,b3e57b33150089be87e8db758c3160c2e57c1592c2f3a2f1df80304cc4762886,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_09_26_L24.npz,near_interior_pair,9,26,708b6d9e0000fb6d22c4d04b366fbe9f8a85378b81b45a73b5f02f945beb7b98,81e71489c1ed2cf236ba6573abd9c6f5ef8cd3182d87abfbcc2584cbca87bcf7,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_09_27_L24.npz,near_interior_pair,9,27,1b646f46078b02d166078ef3a9a4664ab97d2a811e6bf6a23fcd8308ed052269,c6e42640f14ea4fa36b447846ae5129eba15249b4158278712aa5b7fc421a6c8,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_09_28_L24.npz,near_interior_pair,9,28,d94741b73e57e44b2d2c97f5612ee0defeefa1a5a15866ff60b61723e087a7e0,95775ca8b7d491baf6c42a0e941c03ba5b040eb34a227f7318c6782c695ec216,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_09_29_L24.npz,far_interior_pair,9,29,12458a00fc66b93fb45e8cc01337ead566d9731227e78678cf12b0a2f7ffad28,235fe847171b3fb882410b927b8764ce9cbd65f83df857c3c48e5d5cc5cf6245,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_09_30_L24.npz,far_interior_pair,9,30,4da654bb02a4a7b073d07ace72de3d9390f9abac51c92e6947572ef236a9eaba,64274b6d527a640eeb686d841b2e5d5fbb338efffe2e2de0dc16a43daab8aae9,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_09_31_L24.npz,far_interior_pair,9,31,84f8545a3e71486b88835895dec1e4f56247a1aa0046dfdcfed969a24e7527ce,bb7a2e6dca3640a660e5666e5079fb5582e219ab42af5e6bc5d0d9371af078dc,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_09_32_L24.npz,far_interior_pair,9,32,e188fbc154d096d00699b56045755d8ef79cca0dffcba6c68755cbfbabca8509,23e69bf167e7b83fb1a6da249b1c3408301acef5dce0271051204cf27c0b6fea,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_09_33_L24.npz,far_interior_pair,9,33,178ed053bf4858321790ec0341f4b71410b84160dc412a9041d7026e407a83f6,53cb6ad409acd854bc75087f9d0b0cc3de33fbd4ac21895ab1c08faa31d60978,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_09_34_L24.npz,far_interior_pair,9,34,fa33e145413692fc84d228f202df6cc9f5881a8c4816a51ea4b7dc2acb92130d,4208acd4d469e4d75c6b881ea59281efaa6df8558cbf4b541df668b3e7add04d,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_10_11_L24.npz,interior_pair,10,11,319b812aff8fcb728d23404736ac1d48bd0f667dc26ebd1d5dcc937eb9643fc4,4b6278aaeca8213779ca148d7b6ed7e728cce9a9de47f5813ba9d991e52cd364,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_10_12_L24.npz,interior_pair,10,12,2b54142b5b4b68c91b6a7823bce444e336e8ef094686f7380437d1e61fa3e7b6,81fb97352263f81ebc9edf1069f30d78725c1579cfb29c24392aa68c04f081ae,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_10_13_L24.npz,interior_pair,10,13,5a59f724f5479d4cfcf7d4381e8c7a2fa9edc7b9f5d3edab1743e9fb030e8fb0,956610b334611a007b9371acb16189c8a6e7d23a124c531358e690ccee5a44fb,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_10_14_L24.npz,interior_pair,10,14,f6d337aae5d26869828d0dd26adbef1d058d65f41d91e238d15d49c6101f6ef3,4b2a2cc59fc11ec000ad6372e9f5251293b1d39c18c090373994c40f004f37be,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_10_15_L24.npz,interior_pair,10,15,0b5daf51db3df3074669b08f89bc78f8efd6d10220a375f000a640f559202ed9,fac5de9061d4b19c6ef03c80f6911bb916f3fc0bacabcfbdf887f6c5b22c119f,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_10_16_L24.npz,interior_pair,10,16,655ed0ab077bd92ed9d978abf053994c3a94669087350ea70f5323c22bf4e3f7,150292a24e06787e244e360131a125e01f8bd30eb8a2df48d5e59e5765e79a1e,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_10_17_L24.npz,near_interior_pair,10,17,de07612f273331d6c44ade4150f7f6e2f7ffa0c6bf2ec151bfd920db088d9d1f,5ae4ab7f72df94870b90e80c7f6d82ef2507bc64e6dc1d3f40a8e530b8cf72e9,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_10_18_L24.npz,near_interior_pair,10,18,457776199b3eacd531e82b142f9d76ac9df50c9fee7cf9af45960e81ea7a2d58,fdb0bda617de57f734189eb0af36f6d8ff84a44321f8a40002d9bc4bdad057a2,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_10_19_L24.npz,near_interior_pair,10,19,749a59f8a84fdaa3dc01b3c6ee8313f4630b184b2b1c8d2f9cbf2a914411774b,3d673a75a801938c9263e6408a2fdfebe92a5dc1776fd90f1fc0aeaaf7a10d1d,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_10_20_L24.npz,near_interior_pair,10,20,9c343f3a90778134174c18d4024243d74419f8a6468253bdb1e0549912dd42f3,2aadabcd6775bc8bd4886993427c400f27f57a6f0ccfec917af59d90eb2a4075,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_10_21_L24.npz,near_interior_pair,10,21,165044d9fbaceff990cb02edb26670b7c9a4939380957ae1db7fbb923a0256bf,e30947aaa2db4a092c357a3dade4c59cfd4277469f46d5892611d7a7707d9c9d,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_10_22_L24.npz,near_interior_pair,10,22,e3f625095c2f4a20928aeee592f93ecb1e942c55ba05a58c21814298e576e252,a607d8669a368af9a67b00344649c40a71828c0460bfaa515e51b9ab7b573d03,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_10_23_L24.npz,near_interior_pair,10,23,a500c269935b4689c4d8f0076a1c22803e5a15524eb0ea0f1daa17fbc7334b31,6ccf615de0e7c7c199dbcc5adef0258740c992c83d4dd8adab84e11b7d69880c,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_10_24_L24.npz,near_interior_pair,10,24,8a19d3af0e2e48e0acbada48d3e29b2e673a5a4760fe1f1303fd3a987d1448b7,6bb1d46673ba2edb0f22748a79e1751655bc092178a26a189f4b0412c289b807,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_10_25_L24.npz,near_interior_pair,10,25,c7756c29f02aabd82a59806a0ccbccf6f5103c321440071abedf96f05e57bf6e,96fbcb288c8778a09707095f6fde2880cbc9011a4f4f27ffb07af6320090b1a3,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_10_26_L24.npz,near_interior_pair,10,26,92948a78d7051ff1330bee7b1666a940c4aa1220b44813bc05d361dd37f0ce7a,883171d86cc3003fa940c16482879ec0a643a6b8345cc276f8ce8cf7d50dafba,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_10_27_L24.npz,near_interior_pair,10,27,0c69aa54c01a616ce251e85e5c863022c29ecb3cae2c997f23efe1a121b3890a,69c0e55b91e9a5ab5a6ecb7dc1d44adaa5522f15e3751883db6a5f10e4537ba5,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_10_28_L24.npz,near_interior_pair,10,28,3c95436ec22c90644c4d0e9712ec795e5c85b26c1877fdd4e6695baa9c9556ad,ea15a74dad67d2c967db1e4c910ef8475332f5888ba58c00e11d33b74113eed2,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_10_29_L24.npz,far_interior_pair,10,29,6e13fe646203c3f6c4f236b9de0e640b009a0c4e2ad3fba60049df6094a7000e,1aef684159067947e8bc47dc3490cdb2b87e96d507a550d7754c400e88a00f7a,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_10_30_L24.npz,far_interior_pair,10,30,7be5f5ade08853fd4df03375c7a6bc273989c7499a408cb2e41cc169c3c722be,be9e9dd5ed88fa0498bfd2c3dcb9fbf31e5f12b709720a798776c16d9b629519,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_10_31_L24.npz,far_interior_pair,10,31,dd2d6506102e47f8347a806ca971e38f6f2084aecfea3a602ae4eb04eca57ce3,0ecba610be48247573790e7fd9bb43af1f6c8c74b475614bd683acd23d5da397,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_10_32_L24.npz,far_interior_pair,10,32,5b31c798090992eb60e6f469e16f96295c72fd953bf419327f6d9955832a6393,7c2cbafbfe46ded83965759a410910c1538d1e0358e4ac29a80448bcf8933977,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_10_33_L24.npz,far_interior_pair,10,33,8305b991abb13a222c9d01b9911c2be7ad438e60e227544206191be8a32d0637,d6a50b23f8aa79f59876baf105416e24c5b50818ea286e10c8c42d9e27b58c92,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_10_34_L24.npz,far_interior_pair,10,34,b267ea4d55c651c71e95c080e1592f60539fc8dba93baa500090c8bcd78a9f8c,1425555647d0fcb26b68f289472f78b38ed5e712cc86e2fd352b94d4081d116a,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_11_12_L24.npz,interior_pair,11,12,ef16ed8931004e63cc9c5c0ad8f3cad085df9d0dbf038796fd5fd3d06208ca20,3f3a0dbef7148ff93706f9704d7a059c95a1a98bc2b0eb5429606ec8009ae7a4,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_11_13_L24.npz,interior_pair,11,13,d7b98af136cfb0d00463b46094edf77f1462aaba2edc133e16c3c6df319c963e,8cc6a357e60531cddb60f29cee32abd410745ded6ddfc3e07ef71243e03c5fe9,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_11_14_L24.npz,interior_pair,11,14,1766d15a5747272596f4232796fa8b33ccfc0fe3df073932f1330cef13c68bb5,4eeffc3a26c2fad86c79f12bc4c0754c60a039cbc32be9bd2c1405ba84435d2e,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_11_15_L24.npz,interior_pair,11,15,194eef6edc3f083cd8a8cfe10ca655ae26c5fc0442fcacda16f279b846abb25a,897035a7a31de705726006cd60282c57ac90a4e8c4cf0208fd531404990227cb,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_11_16_L24.npz,interior_pair,11,16,296dfd9a9f6afab802ea234d7a6196d2dfc9834a1e2f41f897b0ad7ed607e9ad,15d3c58c66d2025f7b4839e59d06d890ee184ece280d797b4d236aa7712f85b1,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_11_17_L24.npz,near_interior_pair,11,17,dc5f6fdb8f271bc60a3dddd4b0ed3aff11fe8d04ba7900eaf5257415eb49a30e,0ef79514aa53d0be213e121f4a2859d394e886d5646d8e68617edb28e0c2f053,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_11_18_L24.npz,near_interior_pair,11,18,0aa52557ff076b6c06b6c75c3b90c2cb8a6bff7dd896dd552cb1200be3d23179,b7ac252d723e89a4e7717130fa9876729d5bb0b429e0ca976adc39a947395df4,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_11_19_L24.npz,near_interior_pair,11,19,39a0f76c10b6e64af77cfcc3069c9ac092912dd2e6fd8c685ecc3305d60fb4f5,9d9fe5045b5ceb91f82f6ffab37f71548324b74630125ab273796ad39d6cf642,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_11_20_L24.npz,near_interior_pair,11,20,15c8d7373a035b3485c47626be5cacbe3172bdfd5b068a129ccf352917e72b20,ace7d6d66ce0a3802993335c008e06d7235675a6f8f7243570873509dc177556,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_11_21_L24.npz,near_interior_pair,11,21,118b6b47398d40c14090afae3f8e1c372ab8032abed8c77e1a7cf65275a6f341,9171f3e421d3d91021162ee821f4946a2054150fea2fc06c89ce0d5596db8640,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_11_22_L24.npz,near_interior_pair,11,22,3494be6d64f84da4320d09b455514c26a7a1507d57ebf15632dfa50577db6ccb,b6a2e2cddfd96f2f365e9bb1287238eeea6f082b0c5aed65052500ccaaefa9b6,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_11_23_L24.npz,near_interior_pair,11,23,cb2713f16e5b3cbd6f6ad7bdee8d42c7b69e976213e16c7ba08595cada5c3b60,2d519250526483696fc962e49356aacbeed3fa81211aad09592771d08133813b,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_11_24_L24.npz,near_interior_pair,11,24,c5ae0a2fffed43d3984d860a43357741406d47f4499544e6575b99083792f127,e84a95d0df8557d3ac549663920a3c8e42248d293d51e809e4844c6edde17996,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_11_25_L24.npz,near_interior_pair,11,25,545d5a3cdca62d80d8a206fd7e38ea266741de5a6279ae5523bf0445cbe04048,bb6e281488a32d25d1ad61eb2601f8a331bcb6dfaa92a00939527298a2e47c20,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_11_26_L24.npz,near_interior_pair,11,26,e20d5b7144b46b427db42b397e2598c8070c7ba6777cc1a5b5bc7c498138a02c,0c87a963efb52f39e51a1ff3a397a04961449bae1c82ea769aef65ac2e0aeaf2,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_11_27_L24.npz,near_interior_pair,11,27,f3affc24c64826cd3e733e54fcdd18e6466d429ff0d0a1428a16b2f4e80bb5e6,ab29f3aea187ad85481a88e7e25175f76f2c27d47c15bdd01b0245b06674e22a,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_11_28_L24.npz,near_interior_pair,11,28,8f69dfb27bcb15dedabd3b61ace173dfafbf79cf8c6eee5a905ad5cf8cdc4bcc,4a776430cf3e848f2f22030e801d6e1fb0ea773962fd8583c91d30dbf031b5d6,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_11_29_L24.npz,far_interior_pair,11,29,3b4dc550cf9667af57e59787e7391e702fd9cedb5abb1cbd616fc58f4acb6093,1ae604d9eee5bef520863078b2d09b5a7d475ba05bdbf0d41b358ae491005408,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_11_30_L24.npz,far_interior_pair,11,30,61b55dc0bd937d1fc267b42e3a9f1f24bd863e8312f409f7ae861bbdd07210b4,a5eec7aad67f1878abb979d703ee0b9f7549121dd311f9a3109bb66f861ebd39,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_11_31_L24.npz,far_interior_pair,11,31,de27271c9d8d6110d7b1dae75ecdb606173e298f7edacf4e526ab18cd4a3789c,3229cb6d486b20020d4b8cf1e3763e8662a00c1788090c24fee253a552556d5a,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_11_32_L24.npz,far_interior_pair,11,32,d9caf88bc1fd0039e58350417e2a2e38c7a735d56aafd235a9185394ee211aa9,f9fb75321e34924dfc94eff02ba11495e4d8e8f6f1c2e3c5ecc7a7dfd94008ed,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_11_33_L24.npz,far_interior_pair,11,33,91b6f31a0ae897e2008c1c3d1cbdd4198cd2ed67676222fc7a6cc30a27057c7e,3bbb9ccbdc1d354d8dddf9d5bb25232d5c5cabe943732cfe3554bc1f5f632fef,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_11_34_L24.npz,far_interior_pair,11,34,c24806cbb67291e441f5bbd79c8f31d8b55069b49cdcbca565f1d3bee5ca852a,a09b0ba89f4e782c6ce860358a2faf81c2df26b82e6d401d03dab40e8f552c99,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_12_13_L24.npz,interior_pair,12,13,c8d3cc29f9d5121a528c21b3b9e481a88e5ed1477694abadea13aa903efcffb0,5d72254ab9f198660c240f0a57a9d8cfae89dc9f7bc3fc0c4becdf66427f0269,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_12_14_L24.npz,interior_pair,12,14,e07070bbe5cf344931370844ef39d0a2f0c2dc34922f0b700b795f5628e0d69e,ef5f42efdd61c51acd945bc527a12a8800883edbe782a77968668d5d17c5efa0,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_12_15_L24.npz,interior_pair,12,15,37c38598ab08cdde5add6bf8bb2816d58c8073907cb7a57c551009d10993c10c,c8e4fb04c1d4d967642344e46ed05ae892802a32735e791ff6b7c1bb70dbf57b,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_12_16_L24.npz,interior_pair,12,16,4b057c3caa131132c25b5122856ac1325d91ae5d4fb3e93de1a7880411be4ece,99cc4a0e9c88220b8ffed9fceea0e14d091a83f09b8e9c4ecb239106f3675f68,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_12_17_L24.npz,near_interior_pair,12,17,866b9911d8fbad01127de7355dc33600dce7ce805f285c47b46d2a03f2420e6c,e6c0f9dc2c549a28420bb98b9138cd01e44554b60d5718f3d4891fe12c7658c9,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_12_18_L24.npz,near_interior_pair,12,18,0a3d39d7755f0c60a8799382a1cb434b519258b6e78caf6c471210f67f1860e1,ca346f93e183b74d2ffb239949ed08dbb73dae1029e9feed09612268f79fd2ac,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
900,2457.553056790327,137120617.26437098,pair_12_19_L24.npz,near_interior_pair,12,19,093bd90b41e292f64c13cbf90aeaf5a67084dcf65040dd3fdee491db83db98f4,82597edfa4092c0d99ddd04a05f5ef2c8b0ff3c3a0c9e3061c0b7d4a93ec0854,d5cc307bc3d63c6a89e4e050b59bedb73c4fdd64ffec553b010af5233416506a
