basis,nonnegative_feasible,solver_message,weight_count
cell_centre_dirac,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is Infeasible),0
uniform_within_cell,False,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is Infeasible),0
