i,j,mu,group,branch,log_low,log_high,relative_low_high,amp_reciprocity
15,32,-0.3333333333333333,1,GL8_12,96.99912066740127,96.99917452562397,-5.38567723713935e-05,5.8144374877702604e-12
15,32,0.3333333333333333,1,GL8_12,50.638327102494266,50.64916426405953,-0.010778651083125965,4.450341418112112e-12
15,32,0.0,1,GL8_12,81.47627009579476,81.47695193260029,-0.0006816044076338204,4.623886817552104e-12
15,32,0.5,1,GL8_12,19.938344204442256,19.98487975804199,-0.0454693770330322,4.784456821913726e-12
16,32,-1.0,1,back_32_48,115.30863849837817,115.30863849837705,1.1226575225015886e-12,6.550986650359059e-16
15,32,0.5773502691896258,1,GL8_12,-2.4952955887986263,-2.402554464594381,-0.08857058322616834,4.436694427686147e-12
16,32,-0.816496580927726,1,GL8_12,112.40777604239857,112.40777711465728,-1.0722581371734723e-06,4.094716093516058e-15
16,32,-0.7071067811865475,1,GL8_12,110.38589434570048,110.38589659475966,-2.249056649762032e-06,4.650859306229231e-15
16,32,-0.5773502691896258,1,GL8_12,107.6289397338946,107.62894528922664,-5.555316607114666e-06,1.8908442723768797e-14
16,32,-0.5,1,GL8_12,105.76161142166153,105.76162108117953,-9.659471346700111e-06,5.548242477204208e-12
15,32,0.7071067811865475,1,GL8_12,-66.65770671995601,-66.35688394220517,-0.25979105738308506,4.478606795771597e-12
15,32,0.816496580927726,1,GL8_12,-191.10941684121758,-190.25842748915494,-0.5730077227841591,4.901585479276704e-12
16,32,-0.3333333333333333,1,GL8_12,101.01188966034871,101.01192272840726,-3.306751179986377e-05,5.114366272179914e-12
16,32,0.0,1,GL8_12,86.83428494014842,86.83474605083902,-0.00046100439539815686,3.6171133089392104e-12
16,32,0.3333333333333333,1,GL8_12,58.686267262222465,58.69447928047855,-0.008178391744295122,4.006645069006936e-12
16,32,0.5,1,GL8_12,30.679614696716573,30.717232191917816,-0.03691874635287618,3.988834457464054e-12
16,32,0.5773502691896258,1,GL8_12,10.219694824742156,10.297048767447968,-0.07443780036478731,4.057827309030646e-12
17,32,-1.0,1,back_32_48,117.85645050541005,117.85645050540985,1.9895196601284784e-13,6.469144159058655e-16
17,32,-0.816496580927726,1,GL8_12,115.21582774086497,115.21582828635923,-5.454941107586799e-07,2.9559435288462608e-15
17,32,-0.7071067811865475,1,GL8_12,113.37557359995148,113.3755747820163,-1.1820641224985735e-06,5.299266669161322e-15
16,32,0.7071067811865475,1,GL8_12,-48.28598166441441,-48.02141449691655,-0.2324619064770827,4.2455074110849935e-12
17,32,-0.5773502691896258,1,GL8_12,110.866578286496,110.86658131990988,-3.0334092890571927e-06,1.0242272320798258e-14
17,32,-0.5,1,GL8_12,109.16738296190815,109.16738835767252,-5.395749818638096e-06,1.885707573623621e-13
16,32,0.816496580927726,1,GL8_12,-161.74926635643715,-160.96937134591616,-0.5415458583599285,4.652891262871941e-12
17,32,-0.3333333333333333,1,GL8_12,104.845959073671,104.8459784845856,-1.9410726213084133e-05,5.417877704534676e-12
17,32,0.0,1,GL8_12,91.95163790409484,91.95193880902795,-0.00030085966576375104,3.51823581314214e-12
17,32,0.3333333333333333,1,GL8_12,66.36864417244766,66.37470640015395,-0.006043889479461845,4.034639585907414e-12
17,32,0.5,1,GL8_12,40.92985565655199,40.95964886738837,-0.0293537680808557,4.1088890314466015e-12
17,32,0.5773502691896258,1,GL8_12,22.351811810185023,22.4152120434542,-0.061432247533832446,4.866520011570087e-12
18,32,-1.0,1,back_32_48,120.2868220206981,120.28682202069773,3.6948222259532036e-13,6.542497343474269e-16
17,32,0.7071067811865475,1,GL8_12,-30.759680844812962,-30.529818477206504,-0.2053570364095624,4.920657400571582e-12
18,32,-0.816496580927726,1,GL8_12,117.89404313050646,117.89404338709423,-2.565877350030625e-07,2.8235805222409053e-15
18,32,-0.5773502691896258,1,GL8_12,113.95385920697814,113.95386076041312,-1.5534337776232948e-06,7.68937025184944e-15
18,32,-0.7071067811865475,1,GL8_12,116.22674892140729,116.22674949993016,-5.785227049300095e-07,3.966293125412575e-15
18,32,-0.5,1,GL8_12,112.41474627323765,112.41474911060665,-2.837364970428549e-06,1.6712019174256012e-14
17,32,0.816496580927726,1,GL8_12,-133.7436154927659,-133.03410307123613,-0.5081160289638781,4.8339500079065445e-12
18,32,-0.3333333333333333,1,GL8_12,108.5010673995599,108.50107820224079,-1.0802622541517937e-05,4.182356496781475e-12
18,32,0.3333333333333333,1,GL8_12,73.68530849396012,73.68965072348612,-0.004332815678000007,3.3311276354354606e-12
18,32,0.0,1,GL8_12,96.82810719482683,96.82829557580348,-0.0001883632340704815,3.812778296382478e-12
18,32,0.5,1,GL8_12,50.68890257836026,50.711948052596576,-0.02278195548142084,4.321579536895405e-12
18,32,0.5773502691896258,1,GL8_12,33.9008419792208,33.95176390566454,-0.049647134936050635,3.73589089943065e-12
19,32,-1.0,1,back_32_48,122.59956979656444,122.59956979656485,-4.121147867407732e-13,5.966990062147548e-16
18,32,0.7071067811865475,1,GL8_12,-14.079145724375543,-13.882239625179288,-0.17873225260636574,4.362559911257434e-12
19,32,-0.816496580927726,1,GL8_12,120.44224027420232,120.44224038306422,-1.0886189134898095e-07,3.1348237418778992e-15
19,32,-0.7071067811865475,1,GL8_12,118.93924058669137,118.93924084507785,-2.5838644505378505e-07,3.666249935722617e-15
19,32,-0.5773502691896258,1,GL8_12,116.89060738326718,116.89060811739392,-7.341264739248193e-07,4.578592662782324e-15
19,32,-0.5,1,GL8_12,115.50353031155055,115.50353169617837,-1.3846268635796382e-06,7.619744107791242e-15
18,32,0.816496580927726,1,GL8_12,-107.09285050938614,-106.452864046118,-0.472700438092486,4.916850330334254e-12
19,32,-0.3333333333333333,1,GL8_12,111.97705686607462,111.9770625024683,-5.636377796237683e-06,4.051387128594891e-12
19,32,0.0,1,GL8_12,101.46359068303593,101.46370300160629,-0.00011231226286462147,3.712698941534546e-12
19,32,0.3333333333333333,1,GL8_12,80.6362635660942,80.6392665519117,-0.002998481365655763,4.1370537723135155e-12
19,32,0.5,1,GL8_12,59.95676893806972,59.974111546139625,-0.017193090631064355,3.9715023940059e-12
19,32,0.5773502691896258,1,GL8_12,44.86675590571191,44.90670188245073,-0.039158654466803916,3.6240067832808475e-12
19,32,0.7071067811865475,1,GL8_12,1.755452212136312,1.9213642422521247,-0.15287924797386263,5.166217797899256e-12
20,32,-1.0,1,back_32_48,124.79458922417926,124.79458922417915,1.136868377216225e-13,5.409804935051898e-16
20,32,-0.816496580927726,1,GL8_12,122.86031946223673,122.86031950206669,-3.9829955428880034e-08,2.7669251696447683e-15
20,32,-0.7071067811865475,1,GL8_12,121.51295343036332,121.51295353217552,-1.0181218549531347e-07,3.151174544200861e-15
20,32,-0.5,1,GL8_12,118.43365357383837,118.43365418755711,-6.137185515027657e-07,5.697782264083447e-15
20,32,-0.5773502691896258,1,GL8_12,119.67673527682625,119.67673558902224,-3.121959447683543e-07,3.2642244587135402e-15
20,32,-0.3333333333333333,1,GL8_12,115.27386408747644,115.27386680130883,-2.713828704817971e-06,2.314229594403937e-12
19,32,0.816496580927726,1,GL8_12,-81.7972054644937,-81.22569387851898,-0.4353287558650408,5.1051886681909865e-12
20,32,0.0,1,GL8_12,105.85809491184199,105.85815808623889,-6.31724014393215e-05,4.611594163361755e-12
20,32,0.5,1,GL8_12,68.73363901139975,68.7462756947087,-0.012557175683035037,3.357277479984582e-12
20,32,0.3333333333333333,1,GL8_12,87.2216541014134,87.22364705347309,-0.001990967449354338,3.6083420982342335e-12
20,32,0.5773502691896258,1,GL8_12,55.24970391103272,55.280183449336135,-0.03001972069367812,3.662816279482955e-12
20,32,0.7071067811865475,1,GL8_12,16.74410574943486,16.881210647445144,-0.1281212370124053,3.8924382492080094e-12
21,32,-1.0,1,back_32_48,126.87185078727299,126.87185078727227,7.247535904755648e-13,4.701693416399167e-16
21,32,-0.816496580927726,1,GL8_12,125.14825935600237,125.14825936739456,-1.1392188460969568e-08,2.681201844266864e-15
21,32,-0.7071067811865475,1,GL8_12,123.94787276470238,123.94787279784914,-3.314676123043591e-08,2.586342672013566e-15
21,32,-0.5773502691896258,1,GL8_12,122.3122385441811,122.3122386585264,-1.1434529113742161e-07,3.169546170778149e-15
21,32,-0.5,1,GL8_12,121.20511952739295,121.20511976583614,-2.384431638743535e-07,3.4959832004163145e-15
21,32,-0.3333333333333333,1,GL8_12,118.39151505587425,118.39151623312287,-1.1772479274085048e-06,1.0875564369773462e-14
20,32,0.816496580927726,1,GL8_12,-57.85677869358129,-57.352435802378935,-0.3960977254269439,4.0726380518500036e-12
21,32,0.0,1,GL8_12,110.01172931136576,110.01176240370609,-3.3091792785654546e-05,3.2243365925083145e-12
21,32,0.3333333333333333,1,GL8_12,93.44176124996673,93.44302068313114,-0.001258640411300327,3.0007533779032323e-12
21,32,0.5773502691896258,1,GL8_12,65.0500215219771,65.07252660367925,-0.02225373143460301,3.159824605867409e-12
21,32,0.5,1,GL8_12,77.01986855287377,77.02873098162303,-0.008823273184097983,4.54912839151395e-12
21,32,0.7071067811865475,1,GL8_12,30.886979133758608,30.997692316759665,-0.10480453061062692,3.406962629186989e-12
22,32,-1.0,1,back_32_48,128.83139932798798,128.8313993279878,1.7053025658243858e-13,4.127622853250905e-16
22,32,-0.816496580927726,1,GL8_12,127.30611621976792,127.30611622149914,-1.7312231633262022e-09,2.5821691745624517e-15
22,32,-0.7071067811865475,1,GL8_12,126.24406355654015,126.24406356396183,-7.421675690892472e-09,2.5579506749714396e-15
22,32,-0.5773502691896258,1,GL8_12,124.79719512073186,124.79719515348552,-3.2753660580256745e-08,2.8309009834863137e-15
21,32,0.816496580927726,1,GL8_12,-35.27153785586893,-34.832728831053714,-0.35519609058218804,4.159431731365815e-12
22,32,-0.5,1,GL8_12,123.81801562672577,123.81801570239013,-7.566435724820222e-08,3.3364651800858253e-15
22,32,-0.3333333333333333,1,GL8_12,121.3301240015096,121.33012444325263,-4.41742928589856e-07,5.646217142749252e-15
22,32,0.0,1,GL8_12,113.92470494173052,113.9247207936097,-1.5851753528931365e-05,3.3187480276783363e-12
22,32,0.3333333333333333,1,GL8_12,99.29700307779538,99.29775333254986,-0.0007499733837515395,3.321586329582278e-12
22,32,0.5,1,GL8_12,84.8159920616061,84.82192921433398,-0.005919562665469904,2.9107833933429064e-12
22,32,0.5773502691896258,1,GL8_12,74.26824344550086,74.28421925484753,-0.015848872973931553,3.4559294173774586e-12
22,32,0.7071067811865475,1,GL8_12,44.18442825628569,44.271386793734365,-0.08328489580775945,3.2129031082651555e-12
23,32,-1.0,1,back_32_48,130.67335603243794,130.67335603243725,6.821210263299288e-13,3.970441205633206e-16
23,32,-0.816496580927726,1,GL8_12,129.33402616291238,129.3340261624468,4.6557602228782856e-10,2.087765537955613e-15
23,32,-0.7071067811865475,1,GL8_12,128.4016727874952,128.40167278761103,-1.1584688763161649e-10,2.4079217180407696e-15
23,32,-0.5773502691896258,1,GL8_12,127.13176769221191,127.13176769739897,-5.187061433578935e-09,2.613571435683067e-15
22,32,0.816496580927726,1,GL8_12,-14.041314346800654,-13.665988149330396,-0.312934876671645,4.6844379278407464e-12
23,32,-0.5,1,GL8_12,126.27251583970644,126.27251585579593,-1.6089486946551767e-08,2.5210082993741294e-15
23,32,-0.3333333333333333,1,GL8_12,124.08989602539293,124.08989615729115,-1.3189820987083433e-07,4.867457623472364e-15
23,32,0.0,1,GL8_12,117.59733758521612,117.59734433779093,-6.752552006509239e-06,3.171969827388506e-12
23,32,0.3333333333333333,1,GL8_12,104.78794019844514,104.7883558360488,-0.0004155512383091215,3.0902927238742267e-12
23,32,0.5,1,GL8_12,92.12273611863444,92.12649815036659,-0.0037549641563669246,2.863491483800765e-12
23,32,0.7071067811865475,1,GL8_12,56.63703549137867,56.70307670140361,-0.06390771288975852,3.759599744243934e-12
23,32,0.5773502691896258,1,GL8_12,82.90512565323357,82.9159376255181,-0.010753732995026855,3.4824215651594157e-12
24,32,-1.0,1,back_32_48,132.39792320566735,132.39792320566727,8.526512829121566e-14,4.146524260664513e-16
24,32,-0.816496580927726,1,GL8_12,131.2322105240924,131.23221052364516,4.472440196968511e-10,2.0540415820481565e-15
24,32,-0.7071067811865475,1,GL8_12,130.42093516279073,130.4209351619583,8.324150261441299e-10,1.8329721338006394e-15
24,32,-0.5773502691896258,1,GL8_12,129.31620975455178,129.31620975345186,1.0999201555615473e-09,2.315751161674478e-15
24,32,-0.5,1,GL8_12,128.56888690222416,128.56888690212674,9.742961993217121e-11,2.490202185974053e-15
23,32,0.816496580927726,1,GL8_12,5.834214518971457,6.148626518557386,-0.2697818833857172,3.58541883479272e-12
24,32,-0.3333333333333333,1,GL8_12,126.67113375583104,126.67113377997099,-2.413995019163561e-08,4.011391938817915e-15
24,32,0.0,1,GL8_12,121.03005546167589,121.03005789971833,-2.4380394714636027e-06,2.9832379077592907e-12
24,32,0.3333333333333333,1,GL8_12,109.91528690055446,109.91549700319683,-0.00021008057235572008,4.1544469001296304e-12
24,32,0.5,1,GL8_12,98.94103894453238,98.94326403734561,-0.0022226191292855453,2.4338349092836988e-12
24,32,0.5773502691896258,1,GL8_12,90.96167572161741,90.96857466639477,-0.006875201689966982,3.12098179536005e-12
25,32,-1.0,1,back_32_48,134.0053920441834,134.00539204418294,4.547473508865675e-13,3.7991703839236583e-16
24,32,0.7071067811865475,1,GL8_12,68.24566219544243,68.2937830482236,-0.04698139483132099,3.8555152380394645e-12
24,32,0.816496580927726,1,GL8_12,24.35555963218056,24.612256101465036,-0.22639700959810405,4.4153914874723245e-12
25,32,-0.816496580927726,1,GL8_12,133.00098472557062,133.0009847254529,1.1772272046766272e-10,2.2840855871471082e-15
25,32,-0.7071067811865475,1,GL8_12,132.30218256811412,132.30218256775885,3.5527136794315896e-10,2.1647485555604764e-15
25,32,-0.5773502691896258,1,GL8_12,131.35087574318754,131.35087574213802,1.0495284646872838e-09,2.299434093217312e-15
25,32,-0.5,1,GL8_12,130.70749882880588,130.70749882703342,1.7724630667790978e-09,2.25320184192709e-15
25,32,-0.3333333333333333,1,GL8_12,129.07424864926068,129.07424864726747,1.993214484340685e-09,3.708730952390503e-15
25,32,0.0,1,GL8_12,124.22341233228617,124.22341300648286,-6.741964569877435e-07,2.741228453223358e-12
25,32,0.3333333333333333,1,GL8_12,114.67992874456556,114.68002293250663,-9.418350552832474e-05,3.2349137660391683e-12
25,32,0.5,1,GL8_12,105.2720770740896,105.27328316784447,-0.0012053667161228063,3.0116086116582948e-12
25,32,0.5773502691896258,1,GL8_12,98.43919213889644,98.44328029162838,-0.004079807611474199,2.7202972955106566e-12
26,32,-1.0,1,back_32_48,135.4961537253534,135.4961537253534,0.0,3.868871809678767e-16
25,32,0.7071067811865475,1,GL8_12,79.01152313563924,79.04481572833923,-0.03274449371878073,3.471470664203383e-12
25,32,0.816496580927726,1,GL8_12,41.523478104485505,41.726404123799014,-0.18366136751586307,3.814142123886676e-12
26,32,-0.816496580927726,1,GL8_12,134.64077111499796,134.64077111502849,-3.052491592778802e-11,2.2157260015977444e-15
26,32,-0.7071067811865475,1,GL8_12,134.04585791564443,134.04585791564205,2.3874235921567865e-12,1.6870012892138579e-15
26,32,-0.5773502691896258,1,GL8_12,133.2362360205762,133.2362360203515,2.2470203478201958e-10,1.6217705204197318e-15
26,32,-0.5,1,GL8_12,132.6888405547628,132.68884055415208,6.107256924270142e-10,1.8002136771485824e-15
26,32,-0.3333333333333333,1,GL8_12,131.29977799203405,131.29977798889945,3.1346019162826923e-09,2.580922380761779e-15
26,32,0.0,1,GL8_12,127.1781073702706,127.17810747125115,-1.0098055215084974e-07,1.4817519374415854e-14
26,32,0.3333333333333333,1,GL8_12,119.08294837777899,119.0829841047046,-3.572628740382411e-05,2.6111573839639205e-12
26,32,0.5,1,GL8_12,111.11730105540835,111.11788427364876,-0.0005830482017079372,2.868530646815746e-12
27,32,-1.0,1,back_32_48,136.87071419778616,136.87071419778601,1.4210854715203013e-13,3.8782085445281936e-16
26,32,0.7071067811865475,1,GL8_12,88.93628829394893,88.9578475996682,-0.021328565065335342,3.5940095342503007e-12
26,32,0.5773502691896258,1,GL8_12,105.33931411311812,105.3415161425358,-0.002199606729499108,2.551246096595353e-12
27,32,-0.816496580927726,1,GL8_12,136.1521164832708,136.15211648329978,-2.8990143618591873e-11,1.9935020929447588e-15
26,32,0.816496580927726,1,GL8_12,57.33906827357953,57.49302134838293,-0.14268775038656012,3.2833147096217547e-12
27,32,-0.7071067811865475,1,GL8_12,135.652534268292,135.65253426835147,-5.948663783606626e-11,1.6605058665283756e-15
27,32,-0.5773502691896258,1,GL8_12,134.97289785903672,134.97289785913148,-9.475797923647743e-11,1.7221487756967342e-15
27,32,-0.5,1,GL8_12,134.5135419970385,134.51354199711147,-7.298694981461394e-11,1.798774458724368e-15
27,32,-0.3333333333333333,1,GL8_12,133.34840921199304,133.34840921131712,6.759250939023055e-10,2.02199110369532e-15
27,32,0.0,1,GL8_12,129.8950140196279,129.8950140032362,1.6391681035849935e-08,5.2859911672686625e-15
27,32,0.3333333333333333,1,GL8_12,123.1256624038135,123.12567286245334,-1.045858515789256e-05,3.1639753476966677e-12
27,32,0.5,1,GL8_12,116.47848355705717,116.47872461728309,-0.00024103117323579128,2.9567357375022276e-12
28,32,-1.0,1,back_32_48,138.89551757841423,138.89551757841377,4.547473508865675e-13,3.479117818690598e-16
27,32,0.5773502691896258,1,GL8_12,111.66408483277795,111.66512875950787,-0.0010433820279712274,2.6563594843617966e-12
28,32,-0.816496580927726,1,GL8_12,138.3439637884951,138.34396378849027,4.831690603180354e-12,1.6884611660752377e-15
27,32,0.816496580927726,1,GL8_12,71.80392360755202,71.91462423659867,-0.10479329229697425,3.296007450724204e-12
28,32,-0.7071067811865475,1,GL8_12,137.9613952357152,137.9613952357189,-3.694822225945695e-12,1.5497744621391527e-15
27,32,0.7071067811865475,1,GL8_12,98.02221848041526,98.03502153870673,-0.012721447799898856,3.078510608523375e-12
28,32,-0.5773502691896258,1,GL8_12,137.44207305625943,137.44207305629686,-3.743139131914152e-11,1.6095667413231687e-15
28,32,-0.5,1,GL8_12,137.09178416009826,137.09178416018142,-8.316192178990417e-11,1.6282494565659148e-15
28,32,0.0,1,GL8_12,133.59774130465496,133.5977412990335,5.621473080621228e-09,3.2759021419411708e-15
28,32,-0.3333333333333333,1,GL8_12,136.20574375131508,136.2057437516115,-2.9641000760575395e-10,1.893926625136526e-15
28,32,0.3333333333333333,1,GL8_12,128.5434723211621,128.54347284226205,-5.210997989856928e-07,2.877469536526841e-12
28,32,0.5,1,GL8_12,123.626420275809,123.62646045739736,-4.0180781091401375e-05,2.4929264975804393e-12
29,32,-1.0,1,back_32_48,141.0976369292069,141.0976369292065,4.26325641456151e-13,3.426865284516912e-16
28,32,0.5773502691896258,1,GL8_12,120.08215483954855,120.08239258377482,-0.00023771596734937993,2.530734376278939e-12
29,32,-0.816496580927726,1,GL8_12,140.73735935110784,140.73735935109724,1.0601297617596888e-11,1.9613257396084046e-15
28,32,0.816496580927726,1,GL8_12,90.97398599852669,91.03251609458763,-0.0568501451229936,2.9658042096971528e-12
29,32,-0.5773502691896258,1,GL8_12,140.15117284918392,140.15117284915982,2.4101609597273042e-11,1.420992102249811e-15
29,32,-0.7071067811865475,1,GL8_12,140.48826259763882,140.48826259762419,1.4637180356765187e-11,1.6322736498816994e-15
28,32,0.7071067811865475,1,GL8_12,110.0855773636026,110.09021532815767,-0.004627225805859906,2.5189682773675278e-12
29,32,-0.5,1,GL8_12,139.9244756208987,139.92447562086545,3.325340003412558e-11,1.4917434012073822e-15
29,32,-0.3333333333333333,1,GL8_12,139.3533983379763,139.35339833791932,5.698552740958371e-11,1.710232896436629e-15
29,32,0.0,1,GL8_12,137.69004734567125,137.6900473466057,-9.344489622162254e-10,2.0329256520544278e-15
29,32,0.3333333333333333,1,GL8_12,134.52367920468225,134.52367916512208,3.9560178138683165e-08,1.686214451700993e-12
29,32,0.5,1,GL8_12,131.4914422152806,131.4914417623168,4.5296390594269704e-07,2.508157318812072e-12
30,32,-1.0,1,back_32_48,143.21650643831606,143.2165064383159,1.7053025658243858e-13,2.683221535873127e-16
29,32,0.5773502691896258,1,GL8_12,129.32524791595486,129.32525335190462,-5.435934984909765e-06,1.9253069634588375e-12
30,32,-0.816496580927726,1,GL8_12,143.0370627960519,143.03706279604933,2.5863755581701093e-12,1.641273725877411e-15
30,32,-0.7071067811865475,1,GL8_12,142.91340072541334,142.91340072541152,1.818989403547511e-12,1.2106410778039527e-15
29,32,0.7071067811865475,1,GL8_12,123.27270419895598,123.27323538272914,-0.0005310427200382381,2.6724895190329333e-12
30,32,-0.5773502691896258,1,GL8_12,142.7466851827068,142.74668518270698,-1.705302565824095e-13,1.4987643566056587e-15
29,32,0.816496580927726,1,GL8_12,111.83979124888634,111.85558920623299,-0.01567382416173728,3.314468556486287e-12
30,32,-0.5,1,GL8_12,142.63501104146985,142.63501104147218,-2.330580173290413e-12,1.2278641214073015e-15
30,32,-0.3333333333333333,1,GL8_12,142.35537857202448,142.35537857203536,-1.0885514711785488e-11,1.4111558094571716e-15
30,32,0.0,1,GL8_12,141.5550268445237,141.5550268444929,3.0809133023032545e-11,1.4032059315078212e-15
30,32,0.3333333333333333,1,GL8_12,140.08385079420518,140.08385079109718,3.107999196172799e-09,3.219951203964029e-15
30,32,0.5,1,GL8_12,138.72530571102834,138.72530575287698,-4.184863568044243e-08,1.936268769996337e-12
30,32,0.5773502691896258,1,GL8_12,137.7771605858506,137.77716076253347,-1.7668285894466203e-07,1.928282483812131e-12
31,32,-1.0,1,back_32_48,145.41423433411586,145.4142343341157,1.7053025658243858e-13,2.6933481247445225e-16
30,32,0.7071067811865475,1,GL8_12,135.1961314109816,135.19612698052947,4.430461936973311e-06,2.130807745718786e-12
30,32,0.816496580927726,1,GL8_12,130.48647643740588,130.48677008339146,-0.0002936028758162548,2.7140428619004593e-12
31,32,-0.816496580927726,1,GL8_12,145.3912765633879,145.39127656338718,7.105427357603526e-13,1.2950741696563625e-15
31,32,-0.7071067811865475,1,GL8_12,145.37488283869266,145.37488283869197,6.821210263299288e-13,1.1793570830622277e-15
31,32,-0.5773502691896258,1,GL8_12,145.35229864800414,145.35229864800363,5.11590769747403e-13,1.0545799374356192e-15
31,32,-0.5,1,GL8_12,145.33697006615475,145.33697006615444,3.1263880373449295e-13,1.212654554959904e-15
31,32,-0.3333333333333333,1,GL8_12,145.2982876317464,145.29828763174714,-7.389644451902312e-13,1.1052165652762341e-15
31,32,0.0,1,GL8_12,145.18938542429683,145.1893854243167,-1.9866774891655057e-11,1.0555446965600917e-15
31,32,0.3333333333333333,1,GL8_12,145.0101965345906,145.01019653470576,-1.1516476660536558e-10,1.6036944378916683e-15
31,32,0.5,1,GL8_12,144.87239018793275,144.87239018548843,2.444323857420965e-09,2.61570871162899e-15
31,32,0.5773502691896258,1,GL8_12,144.78986085566123,144.7898608430982,1.2563020924760786e-08,4.066817562549077e-15
32,32,-1.0,1,back_32_48,146.24924854189652,146.24924854189658,-5.68434188608064e-14,2.2053256186420995e-16
31,32,0.7071067811865475,1,GL8_12,144.60765951501443,144.60765938290854,1.321059047261962e-07,5.923049212919894e-14
31,32,0.816496580927726,1,GL8_12,144.37422258567682,144.37422449356615,-1.9078875073930187e-06,1.9835270264414034e-12
32,32,-0.816496580927726,1,GL8_12,146.28012051907936,146.28012051907916,1.9895196601284784e-13,1.1998994763726453e-15
32,32,-0.7071067811865475,1,GL8_12,146.29936119390317,146.29936119390285,3.1263880373449295e-13,9.67037387267155e-16
32,32,-0.5773502691896258,1,GL8_12,146.32306741064298,146.32306741064235,6.252776074690836e-13,1.1050048348925387e-15
32,32,-0.5,1,GL8_12,146.33768645039288,146.33768645039197,9.094947017733418e-13,1.2438210938003468e-15
32,32,-0.3333333333333333,1,GL8_12,146.37052953904237,146.37052953903998,2.3874235921567865e-12,8.975540204682233e-16
32,32,0.0,1,GL8_12,146.44255567856783,146.44255567854702,2.080469130327215e-11,8.862441252421665e-16
32,32,0.3333333333333333,1,GL8_12,146.5254320207849,146.5254320206402,1.446949227206551e-10,1.078257683345192e-15
32,32,0.5,1,GL8_12,146.57267821885156,146.5726782198683,-1.0167298109369728e-09,1.2279950699909913e-15
32,32,0.5773502691896258,1,GL8_12,146.59653957533723,146.59653958145645,-6.119222443352972e-09,1.185624965747599e-15
32,32,0.7071067811865475,1,GL8_12,146.64068573706174,146.64068579797163,-6.090988150426559e-08,1.3603446886296426e-15
32,32,0.816496580927726,1,GL8_12,146.68448999925684,146.68448886747348,1.1317840043838714e-06,2.274410752366597e-15
1,1,-1.0,2,back_40_56,146.3309573365562,146.33095733655608,1.136868377216225e-13,1.8631355061006397e-16
1,1,-0.7071067811865475,2,GL12_16,146.36640290695226,146.36640290695203,2.273736754432579e-13,8.859148619941846e-16
1,1,-0.816496580927726,2,GL12_16,146.3528984381507,146.35289843815048,2.273736754432579e-13,1.010414172268026e-15
1,1,-0.5773502691896258,2,GL12_16,146.38286790544856,146.38286790544834,2.273736754432579e-13,7.738612340008761e-16
1,1,-0.5,2,GL12_16,146.39292950340678,146.39292950340655,2.273736754432579e-13,7.766817088902338e-16
1,1,-0.3333333333333333,2,GL12_16,146.41529487707282,146.41529487707257,2.557953848736688e-13,7.289715305053567e-16
1,1,0.0,2,GL12_16,146.4633872282006,146.46338722820036,2.273736754432579e-13,6.225391982490248e-16
1,1,0.3333333333333333,2,GL12_16,146.51789459446576,146.51789459446533,4.26325641456151e-13,5.258513518304229e-16
1,1,0.5,2,GL12_16,146.5490796699695,146.5490796699659,3.6095570976678234e-12,5.300798092132883e-16
1,1,0.5773502691896258,2,GL12_16,146.56495766741875,146.56495766741133,7.41806616136296e-12,4.794158060989933e-16
1,1,0.7071067811865475,2,GL12_16,146.5946311152452,146.59463111558813,-3.429363459284521e-10,6.70228378445219e-16
1,2,-1.0,2,back_40_56,145.09189680000975,145.09189680000964,1.136868377216225e-13,2.5616784096011573e-16
1,2,-0.816496580927726,2,GL12_16,145.05525333473867,145.05525333473577,2.899014361905411e-12,1.1697537341205726e-15
1,1,0.816496580927726,2,GL12_16,146.62448112725724,146.62448107944186,4.781537769023304e-08,6.45803127413481e-16
1,2,-0.7071067811865475,2,GL12_16,145.0305964839663,145.03059648396334,2.9558577807663853e-12,1.059500781521738e-15
1,2,-0.5,2,GL12_16,144.97697328309062,144.9769732830875,3.126388037349328e-12,8.403027847600574e-16
1,2,-0.5773502691896258,2,GL12_16,144.99816564236568,144.9981656423626,3.069544618488344e-12,8.966400187394998e-16
1,2,-0.3333333333333333,2,GL12_16,144.92578778055514,144.9257877805519,3.240074875071306e-12,7.818538768359581e-16
1,2,0.0,2,GL12_16,144.7935333178397,144.79353331783608,3.6095570976678234e-12,7.559302282981717e-16
1,2,0.3333333333333333,2,GL12_16,144.5966517053333,144.59665170532963,3.666400516528839e-12,8.540841636990858e-16
1,2,0.5,2,GL12_16,144.45385781376615,144.45385781376928,-3.1263880373395537e-12,9.301991820604206e-16
1,2,0.5773502691896258,2,GL12_16,144.37005829231921,144.37005829232663,-7.418066161307932e-12,8.211483331394116e-16
1,3,-1.0,2,back_40_56,142.08038730485202,142.08038730485242,-3.9790393202557694e-13,2.7830542842346776e-16
1,2,0.816496580927726,2,GL12_16,143.9533170336345,143.9533170822338,-4.859930295564115e-08,1.1437874944476824e-15
1,2,0.7071067811865475,2,GL12_16,144.18693350327413,144.1869335020021,1.2720420280762073e-09,1.021210526694231e-15
1,3,-0.816496580927726,2,GL12_16,141.8175813761025,141.81758137609722,5.2864379540691186e-12,1.410866818963394e-15
1,3,-0.7071067811865475,2,GL12_16,141.63807737966,141.6380773796545,5.4853899200830186e-12,1.3558786078370352e-15
