META,target_z,900
META,z,900.01689863131753
META,zstart,1700.4825068138662
META,iz_local,7488
META,xe,0.012675508212855143
META,xHII,0.012675508212855143
META,x1s,0.98732449178714488
META,nH_cm3,137.12061726437099
META,H_sInv,3.5904588211853371e-14
META,TM_eV_rescaled,0.21177553699765844
META,TR_eV_rescaled,0.2118120590021666
META,TM_over_TR,0.99982757353533025
META,fsR,1
META,meR,1
META,dxHIIdlna,-0.16014114608784241
META,A2p_up_sInv,3062.0567701758555
META,A2p_dn_sInv,3081.9201615126617
META,Dfplus_Lya,5.0068792916276618e-16
META,Dfplus_Lyb,6.3838525287417517e-20
META,Dfminus_Lya,5.0222948155063763e-16
META,Dfminus_Lyb,6.6039253977169596e-20
META,Dfminus_Lyg,2.9137095586970459e-21
REAL,0,4.8607971437449696e-16,5.2121962917915327e-15,2.3656775878291745e-13,2.8930540750018341e-17,7.4451399649220349
TRR,0,0,263.71344867199224
TRR,0,1,-82.560440669920965
REAL,1,1.4875904028975136e-15,1.608591883580989e-14,6.4690657844084644e-13,9.9346930039717655e-17,6.7861591050519143
TRR,1,0,-247.68132200976288
TRR,1,1,6238.8591249642559
VIRTUAL,0,5.1790431999999997,6.8024434508966827e-14,6.8192874123713317e-14,6.8361313738457839e-14,9.6485953580746902e-06,3.4914847122283698e-11,6.7328494787699988e-14,6.525768851747823e-14,0.97164324591686213,0,0,1.696238769409596e-11,1.7457423560938676e-11
TRV,0,0,-1.696238769409596e-11
TRV,1,0,-0
TVR,0,0,-0.33243251252947675
TVR,1,0,-0
TVV,0,0,0.97164324591686213
TVV,1,0,0
TVV,2,0,0
VIRTUAL,1,5.3383878999999999,6.2607615498723586e-14,6.2761294233302088e-14,6.2914972967877143e-14,4.5472355839379732e-06,6.759215961481986e-11,6.1965762932798453e-14,6.5777246785864914e-14,1.0641151288094888,0,0,3.5962919816707507e-11,3.3796079806648478e-11
TRV,0,1,-3.5962919816707507e-11
TRV,1,1,-0
TVR,0,1,-0.33216572173955361
TVR,1,1,-0
TVV,0,1,1.0641151288094888
TVV,1,1,0
TVV,2,1,0
VIRTUAL,2,5.4977327000000002,6.0024703554577747e-14,6.0165176383667734e-14,6.0305649212751575e-14,2.1430416476536918e-06,1.310966897768304e-10,5.9402552196288674e-14,6.8880934628721272e-14,1.1622755371084945,0,0,7.6185237758426414e-11,6.5548344885550816e-11
TRV,0,2,-7.6185237758426414e-11
TRV,1,2,-0
TVR,0,2,-0.33163003118318285
TVR,1,2,-0
TVV,0,2,1.1622755371084945
TVV,1,2,0
TVV,2,2,0
VIRTUAL,3,5.6571046000000003,5.8795478843579194e-14,5.8924096409117324e-14,5.905271397464451e-14,1.0098530984479707e-06,2.5472531249358947e-10,5.8177203541148487e-14,7.3509709101058474e-14,1.2663124073520369,0,0,1.6128091182493446e-10,1.2736265623598056e-10
TRV,0,3,-1.6128091182493446e-10
TRV,1,3,-0
TVR,0,3,-0.33082139284424328
TVR,1,3,-0
TVV,0,3,1.2663124073520369
TVV,1,3,0
TVV,2,3,0
VIRTUAL,4,5.8164493000000004,6.3156231138289799e-14,6.3274175892768569e-14,6.3392120647227839e-14,4.7592833706822136e-07,4.9564088104612234e-10,6.2472143556578145e-14,8.5823889297707e-14,1.3763601055903918,0,0,3.4109016762942516e-10,2.4782044048211785e-10
TRV,0,4,-3.4109016762942516e-10
TRV,1,4,-0
TVR,0,4,-0.32973357978793694
TVR,1,4,-0
TVV,0,4,1.3763601055903918
TVV,1,4,0
TVV,2,4,0
VIRTUAL,5,5.9758212000000004,7.1906402687177022e-14,7.2014706595857312e-14,7.2123010504502727e-14,2.2426895266069022e-07,9.6583982896685691e-10,7.110188359095517e-14,1.0596891607737311e-13,1.4926260587952487,0,0,7.2081884843707319e-10,4.8291991432795407e-10
TRV,0,5,-7.2081884843707319e-10
TRV,1,5,-0
TVR,0,5,-0.32835807624320712
TVR,1,5,-0
TVV,0,5,1.4926260587952487
TVV,1,5,0
TVV,2,5,0
VIRTUAL,6,6.1351658999999996,8.5002788203765025e-14,8.5102417243610823e-14,8.5202046283394005e-14,1.0569572091973414e-07,1.8852063104419136e-09,8.402370085490561e-14,1.3555959092553528e-13,1.6152403990571169,0,0,1.5225306956348342e-09,9.4260315462862292e-10
TRV,0,6,-1.5216791546181289e-09
TRV,1,6,-8.5154101670525649e-13
TVR,0,6,-0.3266841176440185
TVR,1,6,-6.0938147360825363e-05
TVV,0,6,1.6152403990571169
TVV,1,6,0
TVV,2,6,0
VIRTUAL,7,6.2945105999999997,9.2229829787538826e-14,9.2321522114675014e-14,9.2413214441698641e-14,4.9812784587114701e-08,3.6814844935913725e-09,9.1151299902887159e-14,1.5884569904234259e-13,1.7443922299822152,0,0,3.2109764687700137e-09,1.8407422445367983e-09
TRV,0,7,-3.2091610399541132e-09
TRV,1,7,-1.8154288159006364e-12
TVR,0,7,-0.32469814102383227
TVR,1,7,-6.122746249930192e-05
TVV,0,7,1.7443922299822152
TVV,1,7,0
TVV,2,7,0
VIRTUAL,8,6.4538826,9.0140618000156735e-14,9.0225079487237496e-14,9.0309540974115653e-14,2.3472989542379096e-08,7.1965108219254009e-09,8.9081430751191515e-14,1.6734080720142674e-13,1.8802752068876962,0,0,6.765710421052828e-09,3.5982554023310724e-09
TRV,0,8,-6.7617310112402065e-09
TRV,1,8,-3.9794098126216143e-12
TVR,0,8,-0.32238406514878337
TVR,1,8,-6.3243091162766766e-05
TVV,0,8,1.8802752068876962
TVV,1,8,0
TVV,2,8,0
VIRTUAL,9,6.6132273000000001,8.1764666299510192e-14,8.1842521092365239e-14,8.1920375884854998e-14,1.1062464250760002e-08,1.407559236325483e-08,8.0805125544098191e-14,1.6331428087798755e-13,2.023012596604516,0,0,1.4237550260966773e-08,7.0377961486070314e-09
TRV,0,9,-1.4228991149673485e-08
TRV,1,9,-8.5591112932890205e-12
TVR,0,9,-0.31972246147756461
TVR,1,9,-6.4107148144830185e-05
TVV,0,9,2.023012596604516
TVV,1,9,0
TVV,2,9,0
VIRTUAL,10,6.7725720000000003,7.09006141901389e-14,7.0972415374673236e-14,7.1044216558548323e-14,5.2135721722287267e-09,2.7544324419560597e-08,7.0072803940705401e-14,1.5209993669748372e-13,2.1727968929774728,0,0,2.9924110984245924e-08,1.3772162083331998e-08
TRV,0,10,-2.9905614126182914e-08
TRV,1,10,-1.8496858063009203e-11
TVR,0,10,-0.31669056533052192
TVR,1,10,-6.5291870305651787e-05
TVV,0,10,2.1727968929774728
TVV,1,10,0
TVV,2,10,0
VIRTUAL,11,6.9319439000000003,5.9909535307262189e-14,5.9975772882627365e-14,6.0042010456801967e-14,2.4567624678854291e-09,5.3923969208768462e-08,5.9215549480881289e-14,1.3780951702934401e-13,2.3298253216464122,0,0,6.2816713324026251e-08,2.6961984119751822e-08
TRV,0,11,-6.277653616857993e-08
TRV,1,11,-4.0177155446325872e-11
TVR,0,11,-0.31326172860105117
TVR,1,11,-6.6829455364187174e-05
TVV,0,11,2.3298253216464122
TVV,1,11,0
TVV,2,11,0
VIRTUAL,12,7.0912886000000004,4.9874423073346014e-14,4.9935533807658845e-14,4.9996644539821285e-14,1.1578352396385185e-09,1.055648798114427e-07,4.9302575538766558e-14,1.2282068202883396e-13,2.4942141131891682,0,0,1.3165070190884567e-07,5.2782438048397375e-08
TRV,0,12,-1.3156298408767243e-07
TRV,1,12,-8.7717821173229661e-11
TVR,0,12,-0.30940481509686879
TVR,1,12,-6.8763810299704713e-05
TVV,0,12,2.4942141131891682
TVV,1,12,0
TVV,2,12,0
VIRTUAL,13,7.2506605000000004,4.1142257608582711e-14,4.1198628191462567e-14,4.1254998770459378e-14,5.4560035253879304e-10,2.0665249784286998e-07,4.0676414641463317e-14,1.0830261958738905e-13,2.6661892724860672,0,0,2.7548731746383963e-07,1.0332624180389251e-07
TRV,0,13,-2.7529469946234571e-07
TRV,1,13,-1.9261800149393796e-10
TVR,0,13,-0.30508355143168103
TVR,1,13,-7.115354815549963e-05
TVV,0,13,2.6661892724860672
TVV,1,13,0
TVV,2,13,0
VIRTUAL,14,7.4100051999999996,3.3725471616635467e-14,3.3777446812356901e-14,3.3829422001073491e-14,2.5713331969721294e-10,4.0431960138141565e-07,3.3349300507877597e-14,9.4761447530649947e-14,2.8458619697281891,0,0,5.7531881105594798e-07,2.0215977344498447e-07
TRV,0,14,-5.7489331387098787e-07
TRV,1,14,-4.2549718496008823e-10
TVR,0,14,-0.30025590891832277
TVR,1,14,-7.4076378422361942e-05
TVV,0,14,2.8458619697281891
TVV,1,14,0
TVV,2,14,0
VIRTUAL,15,7.56935,2.7502737977050574e-14,2.7550622991830918e-14,2.7598507993994008e-14,1.2118306904438591e-10,7.9047176877526529e-07,2.7201404843828689e-14,8.2370135604573482e-14,3.0334309322186446,0,0,1.1989204413198996e-06,3.9523578024669642e-07
TRV,0,15,-1.1979742179688746e-06
TRV,1,15,-9.4622335102496849e-10
TVR,0,15,-0.29487294895143545
TVR,1,15,-7.7635413099430339e-05
TVV,0,15,3.0334309322186446
TVV,1,15,0
TVV,2,15,0
VIRTUAL,16,7.7287219,2.2319823971336379e-14,2.2363889659621624e-14,2.2407952649730838e-14,5.7104465913625996e-11,1.5438933618362101e-06,2.2080415992569703e-14,7.115716813859322e-14,3.2290020131319519,0,0,2.4926917772084959e-06,7.7196971914883505e-07
TRV,0,16,-2.490571694896495e-06
TRV,1,16,-2.1200823120008227e-09
TVR,0,16,-0.28887775529404774
TVR,1,16,-8.1968411855584696e-05
TVV,0,16,3.2290020131319519
TVV,1,16,0
TVV,2,16,0
VIRTUAL,17,7.8880666000000002,1.802820723018156e-14,1.8068688913923504e-14,1.8109170924010905e-14,2.6912503671235907e-11,3.010425535340791e-06,1.7839659099199541e-14,6.1106040560303816e-14,3.4329884778330695,0,0,5.1673494816942721e-06,1.5052044348706772e-06
TRV,0,17,-5.1625604677440119e-06
TRV,1,17,-4.7890139502598251e-09
TVR,0,17,-0.28220426015737238
TVR,1,17,-8.7261618025947818e-05
TVV,0,17,3.4329884778330695
TVV,1,17,0
TVV,2,17,0
VIRTUAL,18,8.0474113000000003,1.4491696282756337e-14,1.4528803272582e-14,1.4565910017869463e-14,1.2683476316205682e-11,5.8579242701388901e-06,1.4344643307377429e-14,5.2156030865645247e-14,3.6452445711838046,0,0,1.0676787230625096e-05,2.9289632073048466e-06
TRV,0,18,-1.0665867625617285e-05
TRV,1,18,-1.0919605007811777e-08
TVR,0,18,-0.27477547345334663
TVR,1,18,-9.3770763000363227e-05
TVV,0,18,3.6452445711838046
TVV,1,18,0
TVV,2,18,0
VIRTUAL,19,8.2067832000000003,1.159172163852035e-14,1.1625632138063862e-14,1.1659542475323118e-14,5.9767757916223389e-12,1.1369510404517829e-05,1.14782713424182e-14,4.424701037741205e-14,3.86614864048338,0,0,2.1978036246685309e-05,5.6847364885426188e-06
TRV,0,19,-2.1952865856330627e-05
TRV,1,19,-2.5170390354682237e-08
TVR,0,19,-0.26650207223815958
TVR,1,19,-0.00010185399380147902
TVV,0,19,3.86614864048338
TVV,1,19,0
TVV,2,19,0
VIRTUAL,20,8.3195130000000006,9.8891818825240945e-15,9.9022848799476618e-15,9.9153878507409257e-15,3.5101798515197644e-12,7.4868257496473188e-06,9.7767683866258542e-15,3.9325276327460573e-14,4.0276630781261469,0,0,1.5077164703338184e-05,3.7434026657345854e-06
TRV,0,20,-1.5058267982259305e-05
TRV,1,20,-1.8896721078878991e-08
TVR,0,20,-0.10736082703420463
TVR,1,20,-4.4909273002120855e-05
TVV,0,20,4.0276630781261469
TVV,1,20,0
TVV,2,20,0
VIRTUAL,21,8.3846760000000007,9.0020733089801671e-15,9.0144390050444136e-15,9.0268046721433112e-15,2.5806037093911639e-12,9.6171513265920632e-06,8.9001764094016917e-15,3.6645363855175035e-14,4.1230506585074549,0,0,1.9825928940640875e-05,4.8085581727530524e-06
TRV,0,21,-1.9799637354724893e-05
TRV,1,21,-2.6291585915981282e-08
TVR,0,21,-0.10378136402267016
TVR,1,21,-4.5936475161898633e-05
TVV,0,21,4.1230506585074549
TVV,1,21,0
TVV,2,21,0
VIRTUAL,22,8.4486422999999995,8.2022984100878888e-15,8.213967632850037e-15,8.2256368048493124e-15,1.9079501189409386e-12,1.2285071663953973e-05,8.1098514186597202e-15,3.415965975339798e-14,4.2181374579766304,0,0,2.5909957683086712e-05,6.1425114618041121e-06
TRV,0,22,-2.5873518119515663e-05
TRV,1,22,-3.643956357105079e-08
TVR,0,22,-0.10026806212985151
TVR,1,22,-4.7071609502418788e-05
TVV,0,22,4.2181374579766304
TVV,1,22,0
TVV,2,22,0
VIRTUAL,23,8.5114391999999999,7.4807227261438169e-15,7.4917332214928327e-15,7.5027436566186103e-15,1.418438464916272e-12,1.5607201873838499e-05,7.396771695515281e-15,3.1854406608621568e-14,4.3129005123581763,0,0,3.3655983883950612e-05,7.8035613823024264e-06
TRV,0,23,-3.3605664297153629e-05
TRV,1,23,-5.0319586796983872e-08
TVR,0,23,-0.096819387010505742
TVR,1,23,-4.8324309311139581e-05
TVV,0,23,4.3129005123581763
TVV,1,23,0
TVV,2,23,0
VIRTUAL,24,8.5730938000000005,6.8292051951119501e-15,6.8395919181693868e-15,6.8499785723888045e-15,1.060220536331687e-12,1.9720669323879379e-05,6.7528966146380528e-15,2.9716632598904164e-14,4.4073120900372151,0,0,4.3457287670585223e-05,9.8602701108507773e-06
TRV,0,24,-4.3388041994742914e-05
TRV,1,24,-6.9245675842308617e-08
TVR,0,24,-0.093433958488883875
TVR,1,24,-4.9705689284687344e-05
TVV,0,24,4.4073120900372151
TVV,1,24,0
TVV,2,24,0
VIRTUAL,25,8.6336334000000008,6.2404824001963092e-15,6.2502777407746644e-15,6.2600730013760576e-15,7.9665115418991911e-13,2.4785652146236082e-05,6.1710522939388499e-15,2.7734181073061735e-14,4.5013486854539719,0,0,5.5783967764649699e-05,1.239272308428685e-05
TRV,0,25,-5.568898872648465e-05
TRV,1,25,-9.4979038165045904e-08
TVR,0,25,-0.09011042778242434
TVR,1,25,-5.1228569926997568e-05
TVV,0,25,4.5013486854539719
TVV,1,25,0
TVV,2,25,0
VIRTUAL,26,8.6930850999999993,5.7080769627737304e-15,5.7173109731137764e-15,5.7265448897757884e-15,6.0168734962070004e-13,3.0988012491309787e-05,5.6448411509186264e-15,2.5895694100432294e-14,4.5949898316925877,0,0,7.1194059197778308e-05,1.5493844775615884e-05
TRV,0,26,-7.1064181913115969e-05
TRV,1,26,-1.2987728466234166e-07
TVR,0,26,-0.086847657388455304
TVR,1,26,-5.2907750042482468e-05
TVV,0,26,4.5949898316925877
TVV,1,26,0
TVV,2,26,0
VIRTUAL,27,8.7515034000000007,5.2259986132256771e-15,5.2346991072369916e-15,5.2433994896233403e-15,4.5665956163087122e-13,3.8546561880499898e-05,5.168346635711384e-15,2.4189820594112327e-14,4.6882613872336201,0,0,9.0357016989256196e-05,1.9273033119548977e-05
TRV,0,27,-9.0179900041997534e-05
TRV,1,27,-1.7711694725865943e-07
TVR,0,27,-0.083644537445544051
TVR,1,27,-5.4760410839215029e-05
TVV,0,27,4.6882613872336201
TVV,1,27,0
TVV,2,27,0
VIRTUAL,28,8.8088609000000009,4.7895182988571181e-15,4.7977113161945257e-15,4.8059042030082677e-15,3.4832882378518401e-13,4.7698457450863637e-05,4.7368978870031936e-15,2.2608189227229007e-14,4.7810621567812639,0,0,0.0001140228338247294,2.3848849917795789e-05
TRV,0,28,-0.00011378195641786023
TRV,1,28,-2.4087740686916871e-07
TVR,0,28,-0.080500162566574454
TVR,1,28,-5.6806518426557974e-05
TVV,0,28,4.7810621567812639
TVV,1,28,0
TVV,2,28,0
VIRTUAL,29,8.8651850000000003,4.393976094105309e-15,4.401685872638529e-15,4.4093955006510984e-15,2.6699633275315078e-13,5.8719424515936358e-05,4.345892267209491e-15,2.1141461412987668e-14,4.8733786392730361,0,0,0.00014307819052096873,2.9359136876405678e-05
TRV,0,29,-0.00014275141789732405
TRV,1,29,-3.2677262364466925e-07
TVR,0,29,-0.077413762617982232
TVR,1,29,-5.9069345135048389e-05
TVV,0,29,4.8733786392730361
TVV,1,29,0
TVV,2,29,0
VIRTUAL,30,8.9205573000000005,4.0348877193866322e-15,4.0421367040786866e-15,4.0493855151819801e-15,2.0557624092416664e-13,7.1937183294372057e-05,3.9909005670886537e-15,1.9779730097583391e-14,4.9652899889719082,0,0,0.00017859020270193798,3.5967728591601578e-05
TRV,0,30,-0.00017814778702455905
TRV,1,30,-4.4241567737893385e-07
TVR,0,30,-0.074384784883014421
TVR,1,30,-6.1576206924139046e-05
TVV,0,30,4.9652899889719082
TVV,1,30,0
TVV,2,30,0
