META,target_z,1300
META,z,1299.9971824762927
META,zstart,1700.4825068138662
META,iz_local,3161
META,xe,0.56361437690177074
META,xHII,0.56361437690177074
META,x1s,0.43638562309822926
META,nH_cm3,412.79366039354551
META,H_sInv,6.5337613851888982e-14
META,TM_eV_rescaled,0.30583912384019674
META,TR_eV_rescaled,0.30583987092241965
META,TM_over_TR,0.9999975572765557
META,fsR,1
META,meR,1
META,dxHIIdlna,-3.3187774869501125
META,A2p_up_sInv,4426.7659238183433
META,A2p_dn_sInv,4446.3254762531915
META,Dfplus_Lya,3.611473339085188e-14
META,Dfplus_Lyb,7.3222327398956234e-17
META,Dfminus_Lya,3.6199135285090164e-14
META,Dfminus_Lyb,7.5272694585409883e-17
META,Dfminus_Lyg,8.669098999866587e-18
REAL,0,1.5790781087284893e-14,2.2718810254736876e-11,1.8898033026903368e-13,3.4308734484541512e-19,1434.4679615351633
TRR,0,0,12512.549103874167
TRR,0,1,-3689.3894998509836
REAL,1,4.7390346621003499e-14,5.8132245144119815e-11,4.8289805424429833e-13,1.0816223229785416e-18,1221.8229141243614
TRR,1,0,-11068.16849955295
TRR,1,1,13854.306842923135
VIRTUAL,0,5.1790431999999997,4.5049338633583324e-14,5.4101604162087256e-14,6.3153869578149814e-14,4.8584430261768517e-07,3.7264063534483202e-08,2.3609162242886201e-14,2.6123912698112246e-14,1.3288604567032654,0,0,2.475936993598151e-08,1.8632031535806531e-08
TRV,0,0,-2.475936993598151e-08
TRV,1,0,-0
TVR,0,0,-0.33243253727188432
TVR,1,0,-0
TVV,0,0,1.3288604567032654
TVV,1,0,0
TVV,2,0,0
VIRTUAL,1,5.3383878999999999,4.2571627947998528e-14,5.0830615646297577e-14,5.908960318700404e-14,2.885537139498709e-07,5.7244032393998298e-08,2.2181749881276169e-14,2.703658546716535e-14,1.4553289300359633,0,0,4.1654447412627922e-08,2.8622015650852607e-08
TRV,0,1,-4.1654447412627922e-08
TRV,1,1,-0
TVR,0,1,-0.3321657633580381
TVR,1,1,-0
TVV,0,1,1.4553289300359633
TVV,1,1,0
TVV,2,1,0
VIRTUAL,2,5.4977327000000002,4.0298941718904705e-14,4.7848218935972444e-14,5.5397495931341275e-14,1.7137839871991099e-07,8.8100708961428918e-08,2.0880274834514826e-14,2.795411213114394e-14,1.5895772791818465,0,0,7.0021440566137046e-08,4.4050353187091973e-08
TRV,0,2,-7.0021440566137046e-08
TRV,1,2,-0
TVR,0,2,-0.33163010112843816
TVR,1,2,-0
TVV,0,2,1.5895772791818465
TVV,1,2,0
TVV,2,2,0
VIRTUAL,3,5.6571046000000003,3.8178444239849123e-14,4.5090597155760964e-14,5.2002749758712948e-14,1.0177638257153325e-07,1.3583025152043153e-07,1.9676888335687991e-14,2.8853735749598914e-14,1.7318625392586002,0,0,1.1761965682771835e-07,6.7915122685239558e-08
TRV,0,3,-1.1761965682771835e-07
TRV,1,3,-0
TVR,0,3,-0.33082151030261914
TVR,1,3,-0
TVV,0,3,1.7318625392586002
TVV,1,3,0
TVV,2,3,0
VIRTUAL,4,5.8164493000000004,3.6207443248739112e-14,4.2546019407462311e-14,4.8884595123071037e-14,6.0447252391696172e-08,2.0972269698960642e-07,1.8566471189474795e-14,2.9742186330647185e-14,1.8823684835456089,0,0,1.9738768374981692e-07,1.0486134116420161e-07
TRV,0,4,-1.9738768374981692e-07
TRV,1,4,-0
TVR,0,4,-0.32973377683453053
TVR,1,4,-0
TVV,0,4,1.8823684835456089
TVV,1,4,0
TVV,2,4,0
VIRTUAL,5,5.9758212000000004,3.4346508523484516e-14,4.016696839906752e-14,4.5987427645497393e-14,3.5897772010753058e-08,3.2428007353418873e-07,1.7528287532793965e-14,3.0596839069916198e-14,2.0413788122978636,0,0,3.309891999038051e-07,1.6214001924083334e-07
TRV,0,5,-3.309891999038051e-07
TRV,1,5,-0
TVR,0,5,-0.32835840651158821
TVR,1,5,-0
TVV,0,5,2.0413788122978636
TVV,1,5,0
TVV,2,5,0
VIRTUAL,6,6.1351658999999996,3.247602168721443e-14,3.7873682193635792e-14,4.3271341789049115e-14,2.1320553208839943e-08,5.0633485786497612e-07,1.6527530403094067e-14,3.130710608737102e-14,2.2090715266964827,0,0,5.5926486434993357e-07,2.5316738620332335e-07
TRV,0,6,-5.5445318869415617e-07
TRV,1,6,-4.8116756557773639e-09
TVR,0,6,-0.32668467057552802
TVR,1,6,-0.00094501556282628927
TVV,0,6,2.2090715266964827
TVV,1,6,0
TVV,2,6,0
VIRTUAL,7,6.2945105999999997,3.0705886770051992e-14,3.5673996191807403e-14,4.0642104314098712e-14,1.2662750177209199e-08,7.8468305840162039e-07,1.5567619056565732e-14,3.1967502005243423e-14,2.3857052882800565,0,0,9.3601101620219741e-07,3.9234142657955986e-07
TRV,0,7,-9.2787102742784309e-07
TRV,1,7,-8.1399887743543423e-09
TVR,0,7,-0.32469906568569867
TVR,1,7,-0.00094950220149012739
TVV,0,7,2.3857052882800565
TVV,1,7,0
TVV,2,7,0
VIRTUAL,8,6.4538826,2.9003618327408831e-14,3.3583214957550867e-14,3.8162344512051159e-14,7.5200190157357297e-09,1.2179180753508767e-06,1.4655232184892608e-14,3.254576042041243e-14,2.5714144025692791,0,0,1.565964943268482e-06,6.0898972242817706e-07
TRV,0,8,-1.5512844355934434e-06
TRV,1,8,-1.4680507675038554e-08
TVR,0,8,-0.32238560967148799
TVR,1,8,-0.0010169603778032573
TVV,0,8,2.5714144025692791
TVV,1,8,0
TVV,2,8,0
VIRTUAL,9,6.6132273000000001,2.7389234089190693e-14,3.1611157512294183e-14,3.5833199977177764e-14,4.4663065328431758e-09,1.8906059380688872e-06,1.3794654667858768e-14,3.3069495253244439e-14,2.7667992850583465,0,0,2.6154242341365481e-06,9.4528874872157331e-07
TRV,0,9,-2.5903764320533854e-06
TRV,1,9,-2.50478020831628e-08
TVR,0,9,-0.31972503762500554
TVR,1,9,-0.0010305335503065182
TVV,0,9,2.7667992850583465
TVV,1,9,0
TVV,2,9,0
VIRTUAL,10,6.7725720000000003,2.5849608676184204e-14,2.9744268625851972e-14,3.3639019532776191e-14,2.6526388400163991e-09,2.9365091407847047e-06,1.2979971197893524e-14,3.3521322368816745e-14,2.9716480577563038,0,0,4.3630784878545573e-06,1.4682352698081047e-06
TRV,0,10,-4.3201386717464331e-06
TRV,1,10,-4.2939816108123855e-08
TVR,0,10,-0.31669485556357957
TVR,1,10,-0.0010492578976090735
TVV,0,10,2.9716480577563038
TVV,1,10,0
TVV,2,10,0
VIRTUAL,11,6.9319439000000003,2.4378247643743958e-14,2.7972363180019823e-14,3.1566460952930536e-14,1.5753211713666256e-09,4.5630955010368545e-06,1.2206737135842916e-14,3.3897505143385119e-14,3.1863670877336512,0,0,7.2698500398944323e-06,2.2815481831583995e-06
TRV,0,11,-7.1958645134132719e-06
TRV,1,11,-7.3985526481160268e-08
TVR,0,11,-0.3132688616890284
TVR,1,11,-0.0010736426743913517
TVV,0,11,3.1863670877336512
TVV,1,11,0
TVV,2,11,0
VIRTUAL,12,7.0912886000000004,2.2965019160896663e-14,2.6282331131661572e-14,2.9599634399514792e-14,9.3561835406064246e-10,7.0913547037156421e-06,1.1469231447364124e-14,3.4185578236361071e-14,3.4112003207258206,0,0,1.2094988700419022e-05,3.545669431059828e-06
TRV,0,12,-1.1966850755966753e-05
TRV,1,12,-1.2813794445226886e-07
TVR,0,12,-0.30941665038464067
TVR,1,12,-0.0011043845026040069
TVV,0,12,3.4112003207258206
TVV,1,12,0
TVV,2,12,0
VIRTUAL,13,7.2506605000000004,2.1606228041807116e-14,2.4667845415330095e-14,2.7729452680203456e-14,5.5563519589211042e-10,1.1020713844143947e-05,1.0764693092059622e-14,3.4380497444551992e-14,3.6464071512901981,0,0,2.0092927338365443e-05,5.5103356549901505e-06
TRV,0,13,-1.9869729280087165e-05
TRV,1,13,-2.2319805827827815e-07
TVR,0,13,-0.30510314586626164
TVR,1,13,-0.0011424149900252211
TVV,0,13,3.6464071512901981
TVV,1,13,0
TVV,2,13,0
VIRTUAL,14,7.4100051999999996,2.0291753869400165e-14,2.3116544513611187e-14,2.5941318905075222e-14,3.300041534570324e-10,1.7120877879939548e-05,1.0087727681450171e-14,3.4464745892714017e-14,3.8921429137566088,0,0,3.3318262390061923e-05,8.5603902858499836e-06
TRV,0,14,-3.2927144178629822e-05
TRV,1,14,-3.9111821143210252e-07
TVR,0,14,-0.3002882611691875
TVR,1,14,-0.0011889704836977049
TVV,0,14,3.8921429137566088
TVV,1,14,0
TVV,2,14,0
VIRTUAL,15,7.56935,1.9013776627333189e-14,2.1618518068887779e-14,2.4223235679315484e-14,1.9599678426661678e-10,2.6582240826709924e-05,9.434010477951921e-15,3.4422576056752392e-14,4.1486836400334157,0,0,5.5140173184318202e-05,1.3291004561599706e-05
TRV,0,15,-5.4450222014236302e-05
TRV,1,15,-6.8995117008189789e-07
TVR,0,15,-0.29492620119923169
TVR,1,15,-0.0012456923656008661
TVV,0,15,4.1486836400334157
TVV,1,15,0
TVV,2,15,0
VIRTUAL,16,7.7287219,1.777353176615712e-14,2.0173152581211591e-14,2.2572740600742186e-14,1.1639652998567288e-10,4.1238692851230497e-05,8.8032737590076714e-15,3.425271606986627e-14,4.4163125395202423,0,0,9.1060222832129294e-05,2.0619062173987679e-05
TRV,0,16,-8.9834004525755659e-05
TRV,1,16,-1.2262183063736386e-06
TVR,0,16,-0.28896509872687859
TVR,1,16,-0.0013147741987477794
TVV,0,16,4.4163125395202423
TVV,1,16,0
TVV,2,16,0
VIRTUAL,17,7.8880666000000002,1.8652737155681782e-14,2.086053165005533e-14,2.3068279162585341e-14,6.9130513489959786e-11,6.38918272324016e-05,9.1032361022697279e-15,3.8216495733718493e-14,4.6951744279464389,0,0,0.00014998844104661198,3.1945232993657591e-05
TRV,0,17,-0.00014779128335734384
TRV,1,17,-2.1971576892681457e-06
TVR,0,17,-0.28234688888026199
TVR,1,17,-0.0013991818368255617
TVV,0,17,4.6951744279464389
TVV,1,17,0
TVV,2,17,0
