physics_orbit_id,frequency_i,frequency_j,x_i,x_j,mu,mu_label,edge_multiplicity,Q_SI,DeltaE_SI,pole_mean_amp2,full_mean_amp2,full_over_pole,integrated_amp_reciprocity,pointwise_amp_reciprocity,forward_reverse_log_edge_residual,quad_change_pole_96_128_to_128_192,quad_change_full_96_128_to_128_192,pole_location_t,pole_width_t,quadrature_points,log_edge_pole_no_angular,log_edge_full_no_angular
404,1,15,-3.5,3.5,-0.5773502691896258,-1/sqrt(3),48,9.680980982578544e-27,2.6843459230834567e-22,351183013201.1612,351183013200.1201,0.9999999999970355,2.376154299866299e-18,3.262204836411249e-16,2.842170943040401e-14,9.73272801222351e-15,9.732728012252361e-15,1.2547369151548016e-06,0.0018739219571429328,512,139.74315627698275,139.74315627697976
405,1,15,-3.5,3.5,-0.5,-1/2,48,9.440628859393144e-27,2.6843459230834567e-22,322933220504.46875,322933220504.4082,0.9999999999998125,3.414594282440718e-18,4.770177236978104e-16,2.842170943040401e-14,9.072115576785198e-15,9.072115576786899e-15,-7.224732529796119e-05,0.0017228870086375063,512,138.88347928097252,138.88347928097232
406,1,15,-3.5,3.5,-0.3333333333333333,-1/3,24,8.90071025186066e-27,2.6843459230834567e-22,279741137101.3697,279741137102.7978,1.000000000005105,6.551924560809572e-18,6.383322316737736e-16,2.842170943040401e-14,7.854638927144196e-15,7.854638927104098e-15,-0.00021237459605434475,0.0014920639181691426,512,136.75712330787314,136.75712330787826
407,1,15,-3.5,3.5,0.0,0,192,7.708241202837327e-27,2.6843459230834567e-22,228478154441.50916,228478154445.0663,1.0000000000155689,2.967473349814887e-18,5.520627894585782e-16,0.0,6.411307696268191e-15,6.411307696168374e-15,-0.00048579716409179923,0.0012182650897655655,512,130.57354048435167,130.57354048436721
408,1,15,-3.5,3.5,0.3333333333333333,1/3,24,6.293752608314104e-27,2.6843459230834567e-22,197904202624.89154,197904202630.9524,1.0000000000306253,1.5058963878691733e-18,2.6891592256348623e-16,0.0,5.55133644424092e-15,5.7055402341839904e-15,-0.0008673018781333911,0.0010550485198397863,512,118.38261602133326,118.38261602136387
409,1,15,-3.5,3.5,0.5,1/2,48,5.4505496623213484e-27,2.6843459230834567e-22,186598442460.48187,186598442468.65622,1.0000000000438072,3.593557614157365e-18,4.702046633227863e-16,0.0,5.0699507959470505e-15,5.069950795724951e-15,-0.0011942038850862651,0.0009947092871682537,512,106.21763355395592,106.21763355399973
410,1,15,-3.5,3.5,0.5773502691896258,1/sqrt(3),48,5.0112445656933e-27,2.6843459230834567e-22,181970676321.95993,181970676331.6151,1.000000000053059,1.0563514038961528e-17,7.725107336645236e-16,2.842170943040401e-14,5.0311806399519084e-15,4.863474618362128e-15,-0.0014216928048740645,0.0009700133944240692,512,97.30893050680997,97.30893050686304
411,1,15,-3.5,3.5,0.7071067811865475,1/sqrt(2),48,4.1716701459104064e-27,2.6843459230834567e-22,174925290237.3423,174925290251.13177,1.0000000000788307,7.070426336930722e-18,5.693380904343568e-16,0.0,4.5359766456492426e-15,4.710437285495194e-15,-0.0020514350094759186,0.0009324197473514552,512,71.7722039891613,71.77220398924013
412,1,15,-3.5,3.5,0.816496580927726,sqrt(2/3),48,3.302002435420604e-27,2.6843459230834567e-22,169580880740.1264,169580880761.8068,1.0000000001278468,2.767921569327743e-18,1.4903163399476918e-15,0.0,4.3190120950155764e-15,4.3190120944634045e-15,-0.0032431845992502394,0.0009039086034213498,512,22.11070215285127,22.11070215297912
414,1,16,-3.5,4.0,-1.0,-1,26,1.0901163171566337e-26,2.876084917587525e-22,1256700025.5083423,1256686666.325141,0.9999893696324261,1.1116405539722484e-18,5.512127813003493e-19,0.0,4.9326672482028015e-15,4.9327196848261905e-15,0.0,1.0,192,135.46145458324685,135.46144395282278
415,1,16,-3.5,4.0,-0.816496580927726,-sqrt(2/3),48,1.0389033221742856e-26,2.876084917587525e-22,269978481601.4827,269978469833.17908,0.9999999564102163,4.0015568175547425e-18,7.37676408748544e-16,0.0,1.6051264782452945e-14,1.5938228401264108e-14,0.8255236967136229,0.002843918656212376,512,139.4588420603269,139.45884201673712
416,1,16,-3.5,4.0,-0.7071067811865475,-1/sqrt(2),48,1.0071361541467458e-26,2.876084917587525e-22,275506192921.5696,275506184295.36304,0.9999999686896093,1.6225945597510626e-18,2.925067202773923e-16,0.0,1.1741526558609493e-14,1.174152692624129e-14,0.6532998292530899,0.0022510471523678275,512,138.51803385607545,138.51803382476504
417,1,16,-3.5,4.0,-0.5773502691896258,-1/sqrt(3),48,9.681037782628295e-27,2.876084917587525e-22,261474054689.5358,261474048192.1764,0.9999999751510359,1.8236500390763924e-18,5.475665867062685e-16,0.0,8.753519970050775e-15,8.753520187566684e-15,0.5437126888792969,0.001873910964943245,512,137.15000959742846,137.1500095725795
418,1,16,-3.5,4.0,-0.5,-1/2,48,9.440684249561996e-27,2.876084917587525e-22,251673992324.17557,251673986667.72876,0.9999999775247066,7.933897267396666e-18,2.867798689220403e-16,2.842170943040401e-14,1.0185703094811814e-14,1.0185703323738485e-14,0.49981140038991584,0.0017228769024467904,512,136.21749608494923,136.21749606247394
419,1,16,-3.5,4.0,-0.3333333333333333,-1/3,24,8.900762474953059e-27,2.876084917587525e-22,232052965879.5005,232052961461.8881,0.9999999809629134,8.412097251140917e-18,2.9291791895838093e-16,0.0,9.074276998116223e-15,9.074277170864023e-15,0.43268728515875826,0.0014920551660753505,512,133.85149625835004,133.85149623931295
420,1,16,-3.5,4.0,0.0,0,192,7.708286431285596e-27,2.876084917587525e-22,201752035052.26178,201752031985.68625,0.9999999848002746,1.5694993118667977e-17,2.9041734115339238e-16,1.4210854715202004e-14,7.865665702400109e-15,8.016928626224456e-15,0.3529452201433437,0.0012182579440148983,512,126.82424379277207,126.82424377757233
421,1,16,-3.5,4.0,0.3333333333333333,1/3,24,6.293789540328686e-27,2.876084917587525e-22,180326189496.14536,180326187151.19397,0.9999999869960576,4.792799997032719e-18,5.917502379509478e-16,0.0,6.261710480213617e-15,6.261710561640541e-15,0.3051608471256771,0.0010550423319647057,512,112.85236995696997,112.85236994396602
422,1,16,-3.5,4.0,0.5,1/2,48,5.450581649104556e-27,2.876084917587525e-22,171831951457.85114,171831949361.64664,0.9999999878008456,3.989091769391212e-18,7.379716086666537e-16,0.0,5.505640329686045e-15,5.505640396850202e-15,0.2872827908704496,0.0009947034536800933,512,98.88562642066856,98.8856264084694
423,1,16,-3.5,4.0,0.5773502691896258,1/sqrt(3),48,5.011273976226674e-27,2.876084917587525e-22,168276411868.83743,168276409871.83984,0.999999988132635,4.339032965996767e-18,5.917490914227938e-16,1.4210854715202004e-14,1.632184808760253e-15,1.4508309583377657e-15,0.2798581526059304,0.0009700077061197495,512,88.65440659239738,88.65440658053002
424,1,16,-3.5,4.0,0.7071067811865475,1/sqrt(2),48,4.1716946334233896e-27,2.876084917587525e-22,162794096879.76556,162794095031.97412,0.9999999886495181,2.0274735418314704e-17,5.917478145262918e-16,1.4210854715202004e-14,4.311607793699078e-15,4.4990690531873784e-15,0.2682306746113942,0.0009324142804774726,512,59.32470938495182,59.32470937360134
425,1,16,-3.5,4.0,0.816496580927726,sqrt(2/3),48,3.3020218247320135e-27,2.876084917587525e-22,158623487848.42206,158623486115.55026,0.9999999890755662,1.6909280463920118e-18,9.11249941827803e-16,2.842170943040401e-14,5.771701001965501e-16,5.771701065018067e-16,0.25859268724586776,0.000903903305547466,512,2.291081124205917,2.291081113281482
427,2,2,-3.0,-3.0,-1.0,-1,13,1.0900331727391522e-26,0.0,8739164.36660467,8740277.296964265,1.000127349745686,0.0,0.0,0.0,4.902166458388341e-15,5.114652780761281e-15,0.0,1.0,192,144.55829217268695,144.55841951432433
428,2,2,-3.0,-3.0,-0.816496580927726,-sqrt(2/3),24,1.0388240834240812e-26,0.0,8876104.965690332,8877223.648326617,1.0001260330562347,0.0,0.0,0.0,5.036385188586624e-15,4.825927579326858e-15,-9.903389976444227,0.0028441355585437675,192,144.6219591933226,144.62208521843732
429,2,2,-3.0,-3.0,-0.7071067811865475,-1/sqrt(2),24,1.0070593380520426e-26,0.0,8961302.378216114,8962424.57818181,1.0001252273295034,0.0,0.0,0.0,4.9885029758857314e-15,4.987878357199172e-15,-7.83889718452515,0.0022512188364717943,512,144.66256679224279,144.662692011732
430,2,2,-3.0,-3.0,-0.5773502691896258,-1/sqrt(3),24,9.680299388766982e-27,0.0,9066143.411813399,9067269.875148647,1.0001242494502989,0.0,0.0,0.0,5.1362665044650805e-15,5.135628405458763e-15,-6.525648484334827,0.001874053884717343,512,144.71372500721014,144.7138492489421
