state_index,frequency_index,angle_index,x_center,nu_center_Hz,nx,ny,nz,normalized_angular_weight
51,1,25,-3.5,2465864999762483.0,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.03214285714285714
52,2,0,-3.0,2465893936823239.5,-1.0,0.0,0.0,0.047619047619047616
53,2,1,-3.0,2465893936823239.5,1.0,0.0,0.0,0.047619047619047616
54,2,2,-3.0,2465893936823239.5,0.0,-1.0,0.0,0.047619047619047616
55,2,3,-3.0,2465893936823239.5,0.0,1.0,0.0,0.047619047619047616
56,2,4,-3.0,2465893936823239.5,0.0,0.0,-1.0,0.047619047619047616
57,2,5,-3.0,2465893936823239.5,0.0,0.0,1.0,0.047619047619047616
58,2,6,-3.0,2465893936823239.5,0.0,-0.7071067811865475,-0.7071067811865475,0.0380952380952381
59,2,7,-3.0,2465893936823239.5,0.0,-0.7071067811865475,0.7071067811865475,0.0380952380952381
60,2,8,-3.0,2465893936823239.5,0.0,0.7071067811865475,-0.7071067811865475,0.0380952380952381
61,2,9,-3.0,2465893936823239.5,0.0,0.7071067811865475,0.7071067811865475,0.0380952380952381
62,2,10,-3.0,2465893936823239.5,-0.7071067811865475,0.0,-0.7071067811865475,0.0380952380952381
63,2,11,-3.0,2465893936823239.5,-0.7071067811865475,0.0,0.7071067811865475,0.0380952380952381
