actual_z,angular_closure,bianchi_type,collision_entropy_production,collision_four_force_residual,converged,dense_jacobian_assemblies,elapsed_s,energy_relative_residual,gmres_iterations,gross_backward_error,interface_atom_source_J_m3,jacobian_assembly_elapsed_s,jvp_relative_residual,linear_solve_elapsed_s,macro_dt_s,minimum_occupation,model,nH_m3,net_scaled_residual,newton_iterations,number_relative_residual,preconditioner,solver,target_z,temperature_K,thermodynamic_closure,used_roundoff_floor_fallback
1299.9971824762927,isotropic_explicit_noncanonical,II,-8.93227461078969e-07,0.0,1,14,9.236750771000516,4.143178668861738e-14,0,3.7454420644958306e-14,0.0,7.8317769179975585,3.1190785809695545e-10,1.2907009439995818,1299404661.3403444,3.2538259765023475e-15,Bianchi_II_large_shear,412793660.3935455,0.00022556139272550152,14,5.0631318336812805e-15,none,dense_batched,1300,3549.1156548825625,EXPLICIT_THERMODYNAMIC_CONDUCTANCE_CLOSURE,1
1299.9971824762927,isotropic_explicit_noncanonical,VI_h,-2.2597115367503844e-06,0.0,1,10,6.398656233999645,1.5492554592789343e-13,0,9.02914974419302e-14,0.0,5.34212166099951,1.8887807008885257e-10,0.9618294060001062,1299404661.3403444,3.2409706534180146e-15,Bianchi_VI_h_tilted_large_shear,412793660.3935455,0.0006076112634781228,9,4.2650663083986063e-16,none,dense_batched,1300,3549.1156548825625,EXPLICIT_THERMODYNAMIC_CONDUCTANCE_CLOSURE,1
1299.9971824762927,isotropic_explicit_noncanonical,VI_-1/9,-8.624341023000311e-07,0.0,1,8,5.212324381999679,8.979221654282099e-14,0,6.4131191212047e-14,0.0,4.290689177000786,2.3242930364076547e-10,0.8329618289990322,1299404661.3403444,3.247913037477248e-15,Bianchi_VI_minus_1_over_9_exceptional,412793660.3935455,0.0003873244280801974,7,1.5114829308204064e-16,none,dense_batched,1300,3549.1156548825625,EXPLICIT_THERMODYNAMIC_CONDUCTANCE_CLOSURE,1
1099.9986525171403,isotropic_explicit_noncanonical,II,-4.3298321564315965e-07,0.0,1,0,1.0003415520004637,5.54481287829463e-14,481,9.520069276693197e-16,0.0,0.0,1.5308610606990284e-10,0.8937653340008183,1708369384.3217053,1.0629260857304968e-17,Bianchi_II_large_shear,250186754.37302318,2.1162038799300663e-06,14,1.391918522590901e-15,diagonal,gmres,1100,3003.496188829631,EXPLICIT_THERMODYNAMIC_CONDUCTANCE_CLOSURE,1
1099.9986525171403,isotropic_explicit_noncanonical,VI_h,-8.208150252150858e-07,0.0,1,0,0.9818080270006249,1.5267741873411757e-15,457,5.361502885332863e-16,0.0,0.0,2.3058988345113825e-10,0.9083815539988791,1708369384.3217053,7.587703796008027e-18,Bianchi_VI_h_tilted_large_shear,250186754.37302318,1.9695581440646197e-06,14,1.8482186717025345e-16,diagonal,gmres,1100,3003.496188829631,EXPLICIT_THERMODYNAMIC_CONDUCTANCE_CLOSURE,1
1099.9986525171403,isotropic_explicit_noncanonical,VI_-1/9,-4.259027760004567e-07,0.0,1,0,0.9333617329994013,9.410303726066421e-15,481,4.797890303723217e-16,0.0,0.0,2.2174394250276533e-10,0.8705907009998555,1708369384.3217053,9.116888892309262e-18,Bianchi_VI_minus_1_over_9_exceptional,250186754.37302318,1.0584754032585243e-06,13,9.140014120011388e-17,diagonal,gmres,1100,3003.496188829631,EXPLICIT_THERMODYNAMIC_CONDUCTANCE_CLOSURE,1
900.0168986313175,isotropic_explicit_noncanonical,II,-2.039760868989399e-08,0.0,1,0,1.1027569640000365,3.79130009356215e-14,453,5.429382080028369e-16,0.0,0.0,2.39050081889934e-10,0.9923348100001022,2364600298.4089794,2.7798304105384165e-19,Bianchi_II_large_shear,137120617.26437098,9.944546824664516e-07,12,2.8956951749150284e-15,diagonal,gmres,900,2457.553056790327,EXPLICIT_THERMODYNAMIC_CONDUCTANCE_CLOSURE,1
900.0168986313175,isotropic_explicit_noncanonical,VI_h,-3.874693824233656e-08,0.0,1,0,0.9710285529999965,1.4736997591038483e-13,418,4.1890680116527404e-16,0.0,0.0,1.6055796000230804e-10,0.9029627649997565,2364600298.4089794,1.3498620726626376e-21,Bianchi_VI_h_tilted_large_shear,137120617.26437098,1.2567851778910961e-06,14,2.1952841166522393e-15,diagonal,gmres,900,2457.553056790327,EXPLICIT_THERMODYNAMIC_CONDUCTANCE_CLOSURE,1
900.0168986313175,isotropic_explicit_noncanonical,VI_-1/9,-2.0082063333026803e-08,0.0,1,0,1.017056202999811,3.1699238046839946e-14,448,3.750785471364522e-16,0.0,0.0,1.6272404414919096e-10,0.9658725929994034,2364600298.4089794,1.4187408531735744e-19,Bianchi_VI_minus_1_over_9_exceptional,137120617.26437098,6.81988457696777e-07,14,5.994742439533059e-16,diagonal,gmres,900,2457.553056790327,EXPLICIT_THERMODYNAMIC_CONDUCTANCE_CLOSURE,1
