model,time_index,tau,gauss,Omega_negative,C1,C2,C3,C4,C5,g
Bianchi_VI_h_tilted_large_shear,54,0.3375,,,0.0,-1.1128598043086413e-13,3.1172286973912833e-13,-1.8568480086855743e-13,-7.741414635261715e-17,
Bianchi_VI_h_tilted_large_shear,55,0.34375,,,0.0,-1.141448047192739e-13,3.104825424538049e-13,-1.854558173697285e-13,-8.945226447135008e-17,
Bianchi_VI_h_tilted_large_shear,56,0.35000000000000003,,,0.0,-1.1118883591620943e-13,3.1240114661823526e-13,-1.877734079336335e-13,-4.863915430308578e-16,
Bianchi_VI_h_tilted_large_shear,57,0.35625,,,0.0,-1.1420031587050516e-13,3.109856122618382e-13,-1.8677420721147087e-13,-4.508543565055131e-17,
Bianchi_VI_h_tilted_large_shear,58,0.36250000000000004,,,0.0,-1.1533829447074595e-13,3.1053371679634623e-13,-1.8696849624078027e-13,-7.031542727350912e-17,
Bianchi_VI_h_tilted_large_shear,59,0.36875,,,-1.1102230246251565e-16,-1.1837753000065732e-13,3.0892302604890176e-13,-1.863231791077169e-13,1.9530589205304653e-16,
Bianchi_VI_h_tilted_large_shear,60,0.375,,,0.0,-1.1431133817296768e-13,3.109014781732533e-13,-1.8923057565345403e-13,-6.552537106239641e-16,
Bianchi_VI_h_tilted_large_shear,61,0.38125000000000003,,,0.0,-1.1785017406396037e-13,3.090470587774341e-13,-1.8762075226774755e-13,-2.468443022319014e-17,
Bianchi_VI_h_tilted_large_shear,62,0.3875,,,-1.1102230246251565e-16,-1.1879386363489175e-13,3.083514346635674e-13,-1.87662385631171e-13,-1.3562084387400104e-17,
Bianchi_VI_h_tilted_large_shear,63,0.39375000000000004,,,0.0,-1.2188861031603437e-13,3.0648660692689234e-13,-1.8664236822729663e-13,4.0206732998850943e-16,
Bianchi_VI_h_tilted_large_shear,64,0.4,,,0.0,-1.1705914015891494e-13,3.083609756426853e-13,-1.8984119831699786e-13,-7.419327932277419e-16,
Bianchi_VI_h_tilted_large_shear,65,0.40625,,,0.0,-1.2083389844264047e-13,3.0618042823338243e-13,-1.878566746604804e-13,4.770136475083481e-17,
Bianchi_VI_h_tilted_large_shear,66,0.41250000000000003,,,0.0,-1.2161105455987808e-13,3.052471470033069e-13,-1.877734079336335e-13,2.3287040285047463e-18,
Bianchi_VI_h_tilted_large_shear,67,0.41875,,,0.0,-1.2462253451417382e-13,3.032522150059336e-13,-1.8648971256141067e-13,6.051294260333488e-16,
Bianchi_VI_h_tilted_large_shear,68,0.42500000000000004,,,0.0,-1.194183640862434e-13,3.047770369413172e-13,-1.8962609260597674e-13,-6.953159309376253e-16,
Bianchi_VI_h_tilted_large_shear,69,0.43125,,,0.0,-1.232486335212002e-13,3.0241781301398873e-13,-1.8753748554090066e-13,-1.6786916140052423e-17,
Bianchi_VI_h_tilted_large_shear,70,0.4375,,,0.0,-1.2377598945789714e-13,3.0130065109545967e-13,-1.8730156314816782e-13,1.0742479663989571e-16,
Bianchi_VI_h_tilted_large_shear,71,0.44375000000000003,,,0.0,-1.2635725799015063e-13,2.99255412117283e-13,-1.85941539943002e-13,7.780976901929199e-16,
Bianchi_VI_h_tilted_large_shear,72,0.45,,,0.0,-1.2136125437933742e-13,3.0028583786201324e-13,-1.8868240303504535e-13,-5.428488782648139e-16,
Bianchi_VI_h_tilted_large_shear,73,0.45625000000000004,,,0.0,-1.2491396805813793e-13,2.978433472078379e-13,-1.8665624601510444e-13,5.985740901205144e-17,
Bianchi_VI_h_tilted_large_shear,74,0.4625,,,0.0,-1.2538581284360362e-13,2.96564856006043e-13,-1.8626766795648564e-13,1.0435588591600445e-16,
Bianchi_VI_h_tilted_large_shear,75,0.46875,,,0.0,-1.273842142879289e-13,2.9456992400866966e-13,-1.849909114781667e-13,7.771172865030003e-16,
Bianchi_VI_h_tilted_large_shear,76,0.47500000000000003,,,-1.1102230246251565e-16,-1.2313761121873767e-13,2.949706451316203e-13,-1.8695461845297245e-13,-3.2500748528953433e-16,
Bianchi_VI_h_tilted_large_shear,77,0.48125,,,0.0,-1.2610745780960997e-13,2.9262529899209966e-13,-1.852823450221308e-13,7.653471544322601e-17,
Bianchi_VI_h_tilted_large_shear,78,0.48750000000000004,,,0.0,-1.2641276914138189e-13,2.9118200906008695e-13,-1.847827446610495e-13,1.129321243571806e-16,
Bianchi_VI_h_tilted_large_shear,79,0.49375,,,0.0,-1.2762013668066174e-13,2.8929809936517614e-13,-1.837280327876556e-13,7.39441373633031e-16,
Bianchi_VI_h_tilted_large_shear,80,0.5,,,0.0,-1.2444212327267223e-13,2.8895462411693273e-13,-1.8462315010125963e-13,-6.425988328112122e-17,
Bianchi_VI_h_tilted_large_shear,81,0.50625,,,0.0,-1.267180804731538e-13,2.8677060726067793e-13,-1.833602714107485e-13,4.392111818634123e-17,
Bianchi_VI_h_tilted_large_shear,82,0.5125000000000001,,,0.0,-1.2677359162438506e-13,2.8521456030272674e-13,-1.8281903768624375e-13,1.0330540372348045e-16,
Bianchi_VI_h_tilted_large_shear,83,0.51875,,,-1.1102230246251565e-16,-1.27300947561082e-13,2.8344167291027844e-13,-1.8198637041777488e-13,5.587452184001508e-16,
Bianchi_VI_h_tilted_large_shear,84,0.525,,,0.0,-1.2539969063141143e-13,2.823886957603605e-13,-1.8183718419884087e-13,8.724656148753634e-17,
Bianchi_VI_h_tilted_large_shear,85,0.53125,,,0.0,-1.2688461392684758e-13,2.8041111099774696e-13,-1.8103921139989154e-13,-5.3506234042152356e-17,
Bianchi_VI_h_tilted_large_shear,86,0.5375,,,0.0,-1.2669032489753818e-13,2.7875791952514106e-13,-1.804216498424438e-13,3.431963229530413e-17,
Bianchi_VI_h_tilted_large_shear,87,0.5437500000000001,,,0.0,-1.2664869153411473e-13,2.771029933290592e-13,-1.7983531330756364e-13,4.474878115691779e-16,
Bianchi_VI_h_tilted_large_shear,88,0.55,,,-1.1102230246251565e-16,-1.2599643550714745e-13,2.754550060268812e-13,-1.7870427360122676e-13,2.0894932009656979e-16,
Bianchi_VI_h_tilted_large_shear,89,0.55625,,,0.0,-1.2637113577795844e-13,2.736821186344329e-13,-1.7842671784507047e-13,-6.875294571614651e-17,
Bianchi_VI_h_tilted_large_shear,90,0.5625,,,-1.1102230246251565e-16,-1.2619072453645686e-13,2.7192831320022037e-13,-1.7770160343211217e-13,1.836847083275115e-18,
Bianchi_VI_h_tilted_large_shear,91,0.56875,,,0.0,-1.254690795704505e-13,2.704069607117887e-13,-1.7737547541862853e-13,1.940080170217769e-16,
Bianchi_VI_h_tilted_large_shear,92,0.5750000000000001,,,0.0,-1.2580214647783805e-13,2.682628424954814e-13,-1.7540829899687083e-13,2.892003129354576e-16,
Bianchi_VI_h_tilted_large_shear,93,0.58125,,,-1.1102230246251565e-16,-1.2549683514606613e-13,2.666374065984911e-13,-1.7540482954991887e-13,-4.140314564014886e-17,
Bianchi_VI_h_tilted_large_shear,94,0.5875,,,0.0,-1.2509437929963951e-13,2.6485411086518695e-13,-1.7471094015952815e-13,-3.825254960829318e-18,
Bianchi_VI_h_tilted_large_shear,95,0.59375,,,0.0,-1.2403966742624561e-13,2.633778611871307e-13,-1.744299149564199e-13,1.323281623872476e-16,
Bianchi_VI_h_tilted_large_shear,96,0.6000000000000001,,,0.0,-1.2526091275333329e-13,2.609076149573397e-13,-1.7194579093882112e-13,3.196891831278695e-16,
Bianchi_VI_h_tilted_large_shear,97,0.6062500000000001,,,-1.1102230246251565e-16,-1.2419232309213157e-13,2.5943830417318736e-13,-1.7218518277850592e-13,3.600974855865866e-17,
Bianchi_VI_h_tilted_large_shear,98,0.6125,,,-1.1102230246251565e-16,-1.2376211167008933e-13,2.576411306520754e-13,-1.7141496555517222e-13,7.581754269279256e-18,
Bianchi_VI_h_tilted_large_shear,99,0.61875,,,0.0,-1.2236045510150007e-13,2.5619957544353866e-13,-1.7126230988928626e-13,2.219251387274577e-17,
Bianchi_VI_h_tilted_large_shear,100,0.625,,,0.0,-1.2416456751651594e-13,2.5354544852529415e-13,-1.684763439868675e-13,2.370290228534061e-16,
Bianchi_VI_h_tilted_large_shear,101,0.6312500000000001,,,0.0,-1.2252004966128993e-13,2.5214726140365684e-13,-1.6882328868206287e-13,-3.4283883696075197e-17,
Bianchi_VI_h_tilted_large_shear,102,0.6375000000000001,,,0.0,-1.221175938148633e-13,2.5031365868954936e-13,-1.6796286583797837e-13,-1.4613493460440603e-17,
Bianchi_VI_h_tilted_large_shear,103,0.64375,,,0.0,-1.2045225927792558e-13,2.4886342986363275e-13,-1.6782755740685218e-13,-1.2516756243353543e-16,
Bianchi_VI_h_tilted_large_shear,104,0.65,,,0.0,-1.225755608125212e-13,2.4621450711581616e-13,-1.6499995814100998e-13,1.8805144712680095e-16,
Bianchi_VI_h_tilted_large_shear,105,0.65625,,,0.0,-1.207575706096975e-13,2.4481631999417885e-13,-1.6528098334411823e-13,-5.404431536123205e-18,
Bianchi_VI_h_tilted_large_shear,106,0.6625000000000001,,,0.0,-1.2016082573396147e-13,2.430191464730669e-13,-1.6442749939393764e-13,3.7324643603536754e-17,
Bianchi_VI_h_tilted_large_shear,107,0.6687500000000001,,,0.0,-1.185579412421589e-13,2.4152554956025085e-13,-1.6422280202377237e-13,-1.2487379374930876e-16,
Bianchi_VI_h_tilted_large_shear,108,0.675,,,0.0,-1.2074369282188968e-13,2.3895121992190127e-13,-1.6153051118905637e-13,2.7050823472873666e-17,
Bianchi_VI_h_tilted_large_shear,109,0.68125,,,0.0,-1.1858569681777453e-13,2.375807883758796e-13,-1.6173867800617359e-13,-3.813817706145501e-17,
Bianchi_VI_h_tilted_large_shear,110,0.6875,,,0.0,-1.1812079092621275e-13,2.3577320651391176e-13,-1.6086090792732932e-13,-5.754697799489285e-17,
Bianchi_VI_h_tilted_large_shear,111,0.6937500000000001,,,0.0,-1.1655260090392972e-13,2.3426226236633596e-13,-1.605555965955574e-13,-2.5501372521197767e-16,
Bianchi_VI_h_tilted_large_shear,112,0.7000000000000001,,,0.0,-1.1860651349948625e-13,2.3180068975392487e-13,-1.5808188091881448e-13,-7.021231882063223e-17,
Bianchi_VI_h_tilted_large_shear,113,0.70625,,,0.0,-1.164346397075633e-13,2.3040250263228756e-13,-1.581408615169977e-13,-3.10686394850319e-17,
Bianchi_VI_h_tilted_large_shear,114,0.7125,,,0.0,-1.1584483372573118e-13,2.2864522775112306e-13,-1.5727696922596124e-13,-6.083541551260954e-17,
Bianchi_VI_h_tilted_large_shear,115,0.71875,,,0.0,-1.1437378821810285e-13,2.271169363687875e-13,-1.5689186061429439e-13,-2.5258198316325087e-16,
Bianchi_VI_h_tilted_large_shear,116,0.7250000000000001,,,-1.1102230246251565e-16,-1.162403506782539e-13,2.2484097916830592e-13,-1.5467141456504407e-13,-5.802968279106279e-17,
Bianchi_VI_h_tilted_large_shear,117,0.7312500000000001,,,0.0,-1.140476602046192e-13,2.2343411842928873e-13,-1.5461243396686086e-13,-3.7193567133253615e-17,
Bianchi_VI_h_tilted_large_shear,118,0.7375,,,0.0,-1.1343009864717146e-13,2.2172021163502365e-13,-1.537416027819205e-13,-3.0084545259119516e-17,
Bianchi_VI_h_tilted_large_shear,119,0.74375,,,0.0,-1.1201456429077439e-13,2.2018671608226015e-13,-1.5327322744340677e-13,-2.5157881578187417e-16,
Bianchi_VI_h_tilted_large_shear,120,0.75,,,0.0,-1.1371459329723166e-13,2.1807035344156844e-13,-1.5128523433993735e-13,-3.020334026508392e-17,
Bianchi_VI_h_tilted_large_shear,121,0.7562500000000001,,,0.0,-1.1161210844434777e-13,2.1664961491474344e-13,-1.5111176199233967e-13,1.956697521693381e-18,
Bianchi_VI_h_tilted_large_shear,122,0.7625000000000001,,,0.0,-1.11070874719843e-13,2.1497387203694984e-13,-1.5024786970130322e-13,-4.660346013980797e-17,
Bianchi_VI_h_tilted_large_shear,123,0.76875,,,0.0,-1.0966921815125374e-13,2.1346119316589807e-13,-1.4974479989326994e-13,-2.353337939963789e-16,
Bianchi_VI_h_tilted_large_shear,124,0.775,,,-1.1102230246251565e-16,-1.1105005803813128e-13,2.1152350704323197e-13,-1.4804824033376462e-13,-7.399003295914189e-17,
Bianchi_VI_h_tilted_large_shear,125,0.78125,,,0.0,-1.0919043447188415e-13,2.1009409489902708e-13,-1.4771517342637708e-13,4.409171636197819e-17,
Bianchi_VI_h_tilted_large_shear,126,0.7875000000000001,,,0.0,-1.0854511733882077e-13,2.0848253678984463e-13,-1.4689985339266798e-13,-5.467273369647836e-17,
Bianchi_VI_h_tilted_large_shear,127,0.7937500000000001,,,0.0,-1.0735162758734873e-13,2.0697853153617274e-13,-1.462857612821722e-13,-1.5773323351198135e-16,
Bianchi_VI_h_tilted_large_shear,128,0.8,,,0.0,-1.0842021724855044e-13,2.052316649958641e-13,-1.4487022692577511e-13,-8.108334608112156e-17,
Bianchi_VI_h_tilted_large_shear,129,0.80625,,,-1.1102230246251565e-16,-1.0679651607503615e-13,2.0376408893518771e-13,-1.4438103490554965e-13,-1.9524671970821502e-17,
Bianchi_VI_h_tilted_large_shear,130,0.8125,,,0.0,-1.0617895451758841e-13,2.0224794061718399e-13,-1.4362122602307181e-13,-7.863277535236125e-18,
Bianchi_VI_h_tilted_large_shear,131,0.8187500000000001,,,0.0,-1.0505485370515544e-13,2.0076301732174784e-13,-1.4298978667781626e-13,-1.4859550049717363e-16,
Bianchi_VI_h_tilted_large_shear,132,0.8250000000000001,,,0.0,-1.057903764589696e-13,1.9913411197780562e-13,-1.4176507190377663e-13,2.245547292837467e-17,
Bianchi_VI_h_tilted_large_shear,133,0.83125,,,0.0,-1.0430545316353346e-13,1.9773419013269233e-13,-1.412585326487914e-13,-2.3621550426677232e-17,
Bianchi_VI_h_tilted_large_shear,134,0.8375,,,0.0,-1.0366707492437399e-13,1.9626140990158802e-13,-1.4051954044802528e-13,-3.647442247451366e-17,
Bianchi_VI_h_tilted_large_shear,135,0.84375,,,0.0,-1.027164464595387e-13,1.948337324808591e-13,-1.39867284421058e-13,-1.6650713570988507e-16,
Bianchi_VI_h_tilted_large_shear,136,0.8500000000000001,,,0.0,-1.0325074129013956e-13,1.933089105454755e-13,-1.3879522531290434e-13,-3.5426133174401647e-17,
Bianchi_VI_h_tilted_large_shear,137,0.8562500000000001,,,0.0,-1.0196704591791672e-13,1.919176623177421e-13,-1.3824011380059176e-13,5.2749525963054015e-17,
Bianchi_VI_h_tilted_large_shear,138,0.8625,,,0.0,-1.0141193440560414e-13,1.9052814881348468e-13,-1.3754622441020103e-13,3.4645265658329356e-17,
Bianchi_VI_h_tilted_large_shear,139,0.86875,,,0.0,-1.0035722253221024e-13,1.891421047561792e-13,-1.369425406405611e-13,-1.690429756364124e-16,
Bianchi_VI_h_tilted_large_shear,140,0.875,,,0.0,-1.0082212842377203e-13,1.8773871346411397e-13,-1.3600232051658168e-13,5.887620151865495e-17,
Bianchi_VI_h_tilted_large_shear,141,0.8812500000000001,,,0.0,-9.966333314181952e-14,1.8638909859980402e-13,-1.3542292287560542e-13,5.1644309773183804e-17,
Bianchi_VI_h_tilted_large_shear,142,0.8875000000000001,,,0.0,-9.908740494779522e-14,1.850741782050136e-13,-1.3476025850778228e-13,2.7939880651536875e-17,
Bianchi_VI_h_tilted_large_shear,143,0.89375,,,0.0,-9.821310431590291e-14,1.8375578836327122e-13,-1.3416351363204626e-13,-6.962488075346751e-17,
Bianchi_VI_h_tilted_large_shear,144,0.9,,,0.0,-9.855311011719436e-14,1.8243132698936293e-13,-1.3334819359833716e-13,6.625109618590948e-17,
Bianchi_VI_h_tilted_large_shear,145,0.90625,,,-1.1102230246251565e-16,-9.75261538194161e-14,1.8114242744671216e-13,-1.327549181695531e-13,7.858438382905778e-17,
Bianchi_VI_h_tilted_large_shear,146,0.9125000000000001,,,0.0,-9.692940894368007e-14,1.7987347722403513e-13,-1.321477649529612e-13,8.25981492546338e-17,
Bianchi_VI_h_tilted_large_shear,147,0.9187500000000001,,,0.0,-9.622164176548154e-14,1.7861493534221395e-13,-1.31564897865033e-13,-9.15576452388744e-17,
Bianchi_VI_h_tilted_large_shear,148,0.925,,,0.0,-9.619388618986591e-14,1.7738328167427042e-13,-1.3088835570940205e-13,2.2864490403299347e-17,
Bianchi_VI_h_tilted_large_shear,149,0.93125,,,0.0,-9.534040223968532e-14,1.7616290370892074e-13,-1.3033324419708947e-13,3.3953487129040954e-17,
Bianchi_VI_h_tilted_large_shear,150,0.9375,,,0.0,-9.470896289442976e-14,1.7495293408442691e-13,-1.2976078545001712e-13,-7.943989586996417e-19,
Bianchi_VI_h_tilted_large_shear,151,0.9437500000000001,,,0.0,-9.416079027602109e-14,1.7372995403386327e-13,-1.2917791836208892e-13,-1.12331022160531e-17,
Bianchi_VI_h_tilted_large_shear,152,0.9500000000000001,,,0.0,-9.408446244307811e-14,1.7256595458148283e-13,-1.2855688735768922e-13,5.0547570327423914e-17,
Bianchi_VI_h_tilted_large_shear,153,0.95625,,,0.0,-9.322403959899361e-14,1.7140629193779233e-13,-1.2807116478441571e-13,-4.6587187493070335e-17,
Bianchi_VI_h_tilted_large_shear,154,0.9625,,,0.0,-9.280770596475918e-14,1.7024489457062586e-13,-1.274744199086797e-13,6.8271655420050876e-18,
Bianchi_VI_h_tilted_large_shear,155,0.96875,,,0.0,-9.218320551340753e-14,1.6910951805559904e-13,-1.269644112067425e-13,-1.8083262573673397e-17,
Bianchi_VI_h_tilted_large_shear,156,0.9750000000000001,,,0.0,-9.203054984752157e-14,1.679975603074979e-13,-1.263815441188143e-13,1.1002280337814687e-16,
Bianchi_VI_h_tilted_large_shear,157,0.9812500000000001,,,0.0,-9.131584377541913e-14,1.6688907200634873e-13,-1.2593745490896424e-13,1.3518603251855244e-17,
Bianchi_VI_h_tilted_large_shear,158,0.9875,,,0.0,-9.087175456556906e-14,1.6578752259910345e-13,-1.2541356841921925e-13,2.842635499290774e-17,
Bianchi_VI_h_tilted_large_shear,159,0.99375,,,0.0,-9.032358194716039e-14,1.6471633085268778e-13,-1.249764181032731e-13,-2.036600895021881e-17,
Bianchi_VI_h_tilted_large_shear,160,1.0,,,0.0,-9.025419300812132e-14,1.6365034327670003e-13,-1.2444559271962419e-13,5.081126966252617e-17,
Bianchi_VI_h_tilted_large_shear,161,1.00625,,,0.0,-8.960193698115404e-14,1.6259476404156814e-13,-1.2397721738111045e-13,4.6596068366470644e-17,
Bianchi_VI_h_tilted_large_shear,162,1.0125,,,0.0,-8.903294768103365e-14,1.6156694038205188e-13,-1.235539448529721e-13,-4.839590604453719e-18,
Bianchi_VI_h_tilted_large_shear,163,1.01875,,,0.0,-8.858885847118358e-14,1.6053824936079764e-13,-1.2310985564312205e-13,-7.261794978894985e-18,
Bianchi_VI_h_tilted_large_shear,164,1.0250000000000001,,,0.0,-8.838069165406637e-14,1.5954078336211097e-13,-1.2266923588022394e-13,7.606300243200954e-17,
Bianchi_VI_h_tilted_large_shear,165,1.03125,,,0.0,-8.782904958870574e-14,1.585216333199746e-13,-1.2222514667037387e-13,2.1327207883241416e-17,
Bianchi_VI_h_tilted_large_shear,166,1.0375,,,0.0,-8.743006318923108e-14,1.575345756621438e-13,-1.2182269082394726e-13,6.348296274448665e-17,
Bianchi_VI_h_tilted_large_shear,167,1.04375,,,0.0,-8.69269933811978e-14,1.5656052843038282e-13,-1.214306433183765e-13,-2.2679163815365886e-17,
Bianchi_VI_h_tilted_large_shear,168,1.05,,,0.0,-8.657310979209853e-14,1.5562117566814138e-13,-1.2107329028232527e-13,6.351784690098364e-17,
Bianchi_VI_h_tilted_large_shear,169,1.0562500000000001,,,0.0,-8.607003998406526e-14,1.5466621039461614e-13,-1.2072634558712991e-13,4.2068872072963823e-19,
Bianchi_VI_h_tilted_large_shear,170,1.0625,,,0.0,-8.56328896681191e-14,1.537346638880166e-13,-1.203828703388865e-13,-4.2741365317757394e-17,
Bianchi_VI_h_tilted_large_shear,171,1.06875,,,0.0,-8.527900607901984e-14,1.5281005627532096e-13,-1.2002204785588333e-13,1.69727556999181e-18,
Bianchi_VI_h_tilted_large_shear,172,1.075,,,-1.1102230246251565e-16,-8.496675585334401e-14,1.5188805074783929e-13,-1.1967163371373601e-13,2.2184828379840776e-17,
Bianchi_VI_h_tilted_large_shear,173,1.08125,,,0.0,-8.454001387825372e-14,1.5097645356121348e-13,-1.1928652510206916e-13,-1.1044318904926472e-17,
Bianchi_VI_h_tilted_large_shear,174,1.0875000000000001,,,0.0,-8.415490526658687e-14,1.5008914250325134e-13,-1.1901590823981678e-13,-3.583693773696328e-17,
Bianchi_VI_h_tilted_large_shear,175,1.09375,,,0.0,-8.37108160567368e-14,1.4921484187135903e-13,-1.1870365801414096e-13,3.436615064866799e-18,
Bianchi_VI_h_tilted_large_shear,176,1.1,,,0.0,-8.337774914934926e-14,1.4833707179251476e-13,-1.1839140778846513e-13,-4.777524638026623e-17,
Bianchi_VI_h_tilted_large_shear,177,1.10625,,,0.0,-8.30897850523371e-14,1.4747317950147831e-13,-1.1808956590364517e-13,-4.062845969536826e-17,
Bianchi_VI_h_tilted_large_shear,178,1.1125,,,0.0,-8.263528750163118e-14,1.4661882818955974e-13,-1.1786058240481623e-13,-2.1753323441135997e-17,
Bianchi_VI_h_tilted_large_shear,179,1.1187500000000001,,,0.0,-8.235426229852294e-14,1.457844261976149e-13,-1.175864960956119e-13,-1.765433893865554e-17,
Bianchi_VI_h_tilted_large_shear,180,1.125,,,0.0,-8.208364543627056e-14,1.4493614641786223e-13,-1.1728465421079193e-13,-1.9776436377998985e-17,
Bianchi_VI_h_tilted_large_shear,181,1.13125,,,0.0,-8.167425069594003e-14,1.441234284693671e-13,-1.1707301794672276e-13,-3.5910498918213874e-17,
Bianchi_VI_h_tilted_large_shear,182,1.1375,,,0.0,-8.141751162149546e-14,1.4331417996782392e-13,-1.1684750389484577e-13,2.339091542799907e-17,
Bianchi_VI_h_tilted_large_shear,183,1.14375,,,0.0,-8.105321969154033e-14,1.4252574814799246e-13,-1.1663239818382465e-13,3.325661732306804e-17,
Bianchi_VI_h_tilted_large_shear,184,1.1500000000000001,,,-1.1102230246251565e-16,-8.072362223110474e-14,1.4172777534904313e-13,-1.1641035357889962e-13,4.069114606118824e-17,
Bianchi_VI_h_tilted_large_shear,185,1.15625,,,0.0,-8.040790255847696e-14,1.409445476996396e-13,-1.1621953399654217e-13,4.630534877065676e-17,
Bianchi_VI_h_tilted_large_shear,186,1.1625,,,0.0,-8.014422459012849e-14,1.4015698324154613e-13,-1.1599401994466518e-13,1.0472673612523558e-17,
Bianchi_VI_h_tilted_large_shear,187,1.16875,,,0.0,-7.979381044798117e-14,1.3940237852949622e-13,-1.1585524206658704e-13,-5.991126931390705e-18,
Bianchi_VI_h_tilted_large_shear,188,1.175,,,0.0,-7.947462132840144e-14,1.3866165160525412e-13,-1.1571299474155694e-13,3.31657920037252e-17,
Bianchi_VI_h_tilted_large_shear,189,1.1812500000000001,,,0.0,-7.924216838262055e-14,1.3789924063756231e-13,-1.155221751591995e-13,2.2963774519445306e-17,
Bianchi_VI_h_tilted_large_shear,190,1.1875,,,0.0,-7.892991815694472e-14,1.3715764635158223e-13,-1.153868667280733e-13,5.60728838549162e-17,
Bianchi_VI_h_tilted_large_shear,191,1.19375,,,0.0,-7.874256802153923e-14,1.3641084789517421e-13,-1.1518216935790804e-13,5.473270910575505e-17,
Bianchi_VI_h_tilted_large_shear,192,1.2000000000000002,,,0.0,-7.841297056110363e-14,1.356935397378578e-13,-1.1508155539630138e-13,2.2858089407113004e-17,
Bianchi_VI_h_tilted_large_shear,193,1.20625,,,0.0,-7.811806757018758e-14,1.3497449685706542e-13,-1.149913497755506e-13,1.2511457709984988e-18,
Bianchi_VI_h_tilted_large_shear,194,1.2125000000000001,,,0.0,-7.783357292012738e-14,1.34258056061487e-13,-1.148560413444244e-13,-2.790479246502555e-17,
Bianchi_VI_h_tilted_large_shear,195,1.21875,,,0.0,-7.756642550482695e-14,1.3356069722414432e-13,-1.1477624406452946e-13,1.7307675906456946e-17,
Bianchi_VI_h_tilted_large_shear,196,1.225,,,0.0,-7.730968643038238e-14,1.3286073630158768e-13,-1.1468603844377867e-13,1.2527822055940904e-18,
Bianchi_VI_h_tilted_large_shear,197,1.2312500000000002,,,0.0,-7.71743779992562e-14,1.3216077537903104e-13,-1.1456807724741225e-13,3.9259996514536076e-17,
Bianchi_VI_h_tilted_large_shear,198,1.2375,,,0.0,-7.686906666748428e-14,1.3148510058513807e-13,-1.145264438839888e-13,-2.7893842394005266e-17,
Bianchi_VI_h_tilted_large_shear,199,1.2437500000000001,,,0.0,-7.664008316865534e-14,1.308016195356032e-13,-1.1446052439190169e-13,-4.248934136603999e-18,
Bianchi_VI_h_tilted_large_shear,200,1.25,,,0.0,-7.642497745763421e-14,1.3011727112433036e-13,-1.1434950208943917e-13,2.5502067180519326e-17,
Bianchi_VI_h_tilted_large_shear,201,1.25625,,,0.0,-7.621334119356504e-14,1.294563414799832e-13,-1.1432868540772745e-13,5.987466374548172e-17,
Bianchi_VI_h_tilted_large_shear,202,1.2625000000000002,,,0.0,-7.590109096788922e-14,1.288136264321338e-13,-1.143182770668716e-13,9.89597297577528e-18,
Bianchi_VI_h_tilted_large_shear,203,1.26875,,,0.0,-7.574149640809935e-14,1.2815703359647657e-13,-1.142939909382079e-13,-5.797060862482584e-18,
Bianchi_VI_h_tilted_large_shear,204,1.2750000000000001,,,0.0,-7.555761571964581e-14,1.2750737965472325e-13,-1.1426276591564033e-13,3.490407481922492e-17,
Bianchi_VI_h_tilted_large_shear,205,1.28125,,,0.0,-7.533557111472078e-14,1.2687247086251574e-13,-1.142801131504001e-13,3.4763524969308556e-17,
Bianchi_VI_h_tilted_large_shear,206,1.2875,,,0.0,-7.509617927503598e-14,1.262401641555222e-13,-1.142939909382079e-13,6.353889173459949e-17,
Bianchi_VI_h_tilted_large_shear,207,1.2937500000000002,,,-1.1102230246251565e-16,-7.485331798839923e-14,1.2561739842764652e-13,-1.1430092983211182e-13,3.779309453839092e-17,
Bianchi_VI_h_tilted_large_shear,208,1.3,,,0.0,-7.474576513288866e-14,1.2498422435891499e-13,-1.1431480761991963e-13,1.643301391174159e-17,
Bianchi_VI_h_tilted_large_shear,209,1.3062500000000001,,,0.0,-7.458964002005075e-14,1.243770711423231e-13,-1.1434950208943917e-13,6.505545973858774e-17,
Bianchi_VI_h_tilted_large_shear,210,1.3125,,,0.0,-7.44439232480687e-14,1.2375777486139938e-13,-1.1436337987724698e-13,6.065498804886988e-17,
Bianchi_VI_h_tilted_large_shear,211,1.31875,,,0.0,-7.424616477180734e-14,1.2316363207087733e-13,-1.1444664660409387e-13,8.184973021903426e-17,
Bianchi_VI_h_tilted_large_shear,212,1.3250000000000002,,,0.0,-7.390615897051589e-14,1.2256948928035527e-13,-1.1455766890655639e-13,2.486418822078758e-17,
Bianchi_VI_h_tilted_large_shear,213,1.33125,,,0.0,-7.375003385767798e-14,1.2196754023419132e-13,-1.1460277171693178e-13,4.4184426316365767e-17,
Bianchi_VI_h_tilted_large_shear,214,1.3375000000000001,,,0.0,-7.363207266131155e-14,1.2137599952888323e-13,-1.1468950789073062e-13,2.850530976930712e-17,
Bianchi_VI_h_tilted_large_shear,215,1.34375,,,0.0,-7.343778363200215e-14,1.2078619354705111e-13,-1.1476930517062556e-13,1.1441107431999708e-17,
Bianchi_VI_h_tilted_large_shear,216,1.35,,,0.0,-7.336839469296308e-14,1.2020245909738492e-13,-1.1482828576880877e-13,7.591287982601757e-17,
Bianchi_VI_h_tilted_large_shear,217,1.3562500000000002,,,0.0,-7.31949223453654e-14,1.196282656268366e-13,-1.1493930807127128e-13,1.8009756389533005e-17,
