x_detuning,x_com_input,baseline_weight,pole_weight,full_weight,baseline_M1,pole_M1,full_M1,pole_minus_baseline_M1,full_minus_pole_M1,pole_opacity_ratio,full_opacity_ratio,full_over_pole_opacity,baseline_energy,pole_energy,full_energy,baseline_pz,pole_pz,full_pz
-4.0,-3.9997685400199043,1.000006882911966,0.999837801057003,0.9998377956522783,0.293292961131493,0.29322404850600364,0.29319903162791655,-6.891262548935463e-05,-2.5016878087098515e-05,0.9998309193086342,0.9998309139039464,0.9999999945943981,6.883043249825949e-06,6.881425859987648e-06,6.880838691198204e-06,-0.999993108199741,-0.9999985355321427,-0.9999985349449809
-3.0,-2.9997685400199043,1.0000491138163674,0.998292856202418,0.9982928197161322,2.0927595593846755,2.09220242183884,2.0921293222102215,-0.0005571375458353067,-7.309962861846708e-05,0.9982438286255056,0.9982437921410118,0.9999999634518963,4.911801102763611e-05,4.910493543440247e-05,4.910321966741608e-05,-0.9999508758153925,-0.9999563036617588,-0.9999563019461063
-2.0,-1.9997685400199043,1.00004655566391,0.9988038255293162,0.9988038262845689,1.9837437662867548,1.983832011153125,1.9838309066434854,8.824486637037054e-05,-1.104509639526352e-06,0.9987573277359914,0.9987573284912088,1.0000000007561576,4.655734650359476e-05,4.655941707620642e-05,4.65593911549171e-05,-0.9999534369321235,-0.9999588649924523,-0.9999588649665258
-1.0,-0.9997685400199045,1.0000234245436501,0.9995379512925666,0.9995379524046524,0.9981405876010128,0.9981639509069464,0.9981638949090065,2.3363305933556957e-05,-5.599793995835656e-08,0.9995145381211485,0.9995145392332073,1.0000000011125996,2.342918743897519e-05,2.34297356810762e-05,2.342973436666644e-05,-0.9999765664091804,-0.9999819944492272,-0.9999819944479144
0.0,0.00023145998009553302,0.9999999894116212,1.0000000375066271,1.000000037499802,-0.00043942896359010626,-0.0004394289691763597,-0.0004394496113297991,-5.5862534650147344e-12,-2.064215343935364e-08,1.0000000480950064,1.0000000480881812,0.9999999999931748,-1.03125988087163e-08,-1.0312598939815522e-08,-1.0313083373625318e-08,-0.9999999913094232,-0.9999999967413683,-0.9999999967408836
1.0,1.0002314599800954,0.9999765548292434,1.000462400622687,1.000462399509773,-0.9990194339525639,-0.9989960512015171,-0.9989961072312844,2.33827510468565e-05,-5.60297672724741e-08,1.000485857184919,1.000485856071978,0.9999999988876002,-2.3449807785668737e-05,-2.344925902339838e-05,-2.3449260338513024e-05,-1.0000234167544217,-1.000028845287623,-1.0000288452863098
2.0,2.0002314599800957,0.9999534253416982,1.001197890441894,1.0011978896839506,-1.9846217022992214,-1.9845334325684214,-1.9845345377259065,8.826973080000134e-05,-1.1051574850819973e-06,1.0012445230689158,1.001244522310937,0.9999999992430214,-4.657796547474501e-05,-4.6575894320608746e-05,-4.657592026152456e-05,-1.0000468421999316,-1.0000522711571376,-1.000052271131203
3.0,3.0002314599800957,0.9999508683675419,1.0017102861202627,1.001710249486936,-2.093565993378222,-2.09412295504671,-2.0941961317738884,-0.0005569616684881764,-7.317672717821466e-05,1.0017595042019496,1.0017594675668247,0.9999999634292096,-4.913862690093644e-05,-4.915170443860599e-05,-4.915342222518793e-05,-1.0000493992820734,-1.0000548286660436,-1.0000548269484033
4.0,4.000231459980095,0.999993096283639,1.000162265587931,1.0001622601197948,-0.29416754836386555,-0.29423657457002494,-0.29426172831161035,-6.902620615938827e-05,-2.5153741585415287e-05,1.0001691704729019,1.0001691650043585,0.9999999945323816,-6.903659986788611e-06,-6.905280975963465e-06,-6.905871243953944e-06,-1.0000071838215168,-1.0000126136769791,-1.000012613086726
