physics_orbit_id,frequency_i,frequency_j,mu,branch,log_low,log_high,relative_low_high
527,1,12,0.5773502691896258,GL16_20,103.16868302972654,103.16868302972169,4.8459014578956245e-12
528,1,12,0.7071067811865475,GL16_20,85.30568415226053,85.30568415225737,3.1548097467798212e-12
529,1,12,0.816496580927726,GL16_20,50.967244750169094,50.96724475046916,-3.000693026938271e-10
531,1,13,-1.0,back_uv64_96,134.42242897351323,134.42242897351323,0.0
532,1,13,-0.816496580927726,GL16_20,133.3492932732109,133.34929327320177,9.123368727201304e-12
533,1,13,-0.7071067811865475,GL16_20,132.60121429399672,132.60121429398686,9.862333172398823e-12
534,1,13,-0.5773502691896258,GL16_20,131.58133955242204,131.58133955241124,1.0800249583611846e-11
535,1,13,-0.5,GL16_20,130.8908023296285,130.89080232961703,1.1482370609949141e-11
536,1,13,-0.3333333333333333,GL16_20,129.1356480741037,129.13564807409065,1.3045564628640532e-11
537,1,13,0.0,GL16_20,123.91113181896753,123.91113181895027,1.7266188479119495e-11
538,1,13,0.3333333333333333,GL16_20,113.60786551182738,113.60786551180438,2.3007373784176713e-11
539,1,13,0.5,GL16_20,103.4362869198562,103.43628691983066,2.5536905923544068e-11
540,1,13,0.5773502691896258,GL16_20,96.04513010093666,96.0451301009111,2.55653276329752e-11
541,1,13,0.7071067811865475,GL16_20,75.03691351936531,75.0369135193458,1.95115035241627e-11
542,1,13,0.816496580927726,GL16_20,34.59252552356497,34.592525525291364,-1.7263914727313864e-09
544,1,14,-1.0,back_uv64_96,132.82007429305125,132.82007429305094,3.1263880373449295e-13
545,1,14,-0.816496580927726,GL16_20,131.579910605438,131.5799106054312,6.792788553889629e-12
546,1,14,-0.7071067811865475,GL16_20,130.71538237004526,130.71538237003804,7.219114195348676e-12
547,1,14,-0.5773502691896258,GL16_20,129.53666828991993,129.53666828991217,7.759126674530396e-12
548,1,14,-0.5,GL16_20,128.73850683564604,128.73850683563796,8.071765478267315e-12
549,1,14,-0.3333333333333333,GL16_20,126.7094426692906,126.70944266928171,8.881784197040695e-12
550,1,14,0.0,GL16_20,120.66597806571713,120.66597806570647,1.06581410364583e-11
551,1,14,0.3333333333333333,GL16_20,108.7321658045806,108.7321658045674,1.3201884030509806e-11
552,1,14,0.5,GL16_20,96.93463464140058,96.93463464138446,1.611510924716892e-11
553,1,14,0.5773502691896258,GL16_20,88.35438828436065,88.35438828434168,1.8971491044974635e-11
554,1,14,0.7071067811865475,GL16_20,63.94256745529168,63.94256745526146,3.0219382552333665e-11
555,1,14,0.816496580927726,GL16_20,16.889283276481805,16.88928328428106,-7.79925454508816e-09
557,1,15,-1.0,back_uv64_96,131.10676766443916,131.10676766443913,2.842170943040441e-14
558,1,15,-0.816496580927726,GL16_20,129.68768843154086,129.6876884315321,8.75388650460275e-12
559,1,15,-0.7071067811865475,GL16_20,128.69836796254663,128.69836796253722,9.407585821507977e-12
560,1,15,-0.5773502691896258,GL16_20,127.34937048577464,127.34937048576441,1.0231815394997788e-11
561,1,15,-0.5,GL16_20,126.43579323582658,126.43579323581581,1.0771827874181135e-11
562,1,15,-0.3333333333333333,GL16_20,124.11287244444668,124.11287244443464,1.2036593943848537e-11
563,1,15,0.0,GL16_20,117.19008173954091,117.19008173952602,1.48929757416426e-11
564,1,15,0.3333333333333333,GL16_20,103.5043705118836,103.5043705118667,1.6896706256517932e-11
565,1,15,0.5,GL16_20,89.96147937193616,89.96147937192109,1.5077716852942995e-11
566,1,15,0.5773502691896258,GL16_20,80.1059245507727,80.10592455076048,1.2221335055148404e-11
567,1,15,0.7071067811865475,GL16_20,52.04468233923479,52.04468233923702,-2.2311041902842258e-12
568,1,15,0.816496580927726,GL16_20,-2.1019060855373386,-2.1019060530218887,-3.251544935951025e-08
570,1,16,-1.0,back_uv64_96,129.2837016146535,129.2837016146533,1.9895196601284784e-13
571,1,16,-0.816496580927726,GL16_20,127.67387749220633,127.6738774921958,1.0530243344020128e-11
572,1,16,-0.7071067811865475,GL16_20,126.55146072007396,126.55146072006288,1.1084466677918996e-11
573,1,16,-0.5773502691896258,GL16_20,125.02078728332759,125.02078728331578,1.1809220268402594e-11
574,1,16,-0.5,GL16_20,123.9840367283088,123.98403672829656,1.223554590986378e-11
575,1,16,-0.3333333333333333,GL16_20,121.34739661133872,121.3473966113255,1.3230305739940587e-11
576,1,16,0.0,GL16_20,113.48523933070092,113.48523933068577,1.5148771126520078e-11
577,1,16,0.3333333333333333,GL16_20,97.93405411597409,97.93405411595819,1.5901946426437478e-11
578,1,16,0.5,GL16_20,82.54780870844202,82.54780870842788,1.4139800441725961e-11
579,1,16,0.5773502691896258,GL16_20,71.34928273618307,71.3492827361712,1.1866063687264076e-11
580,1,16,0.7071067811865475,GL16_20,39.43762588612927,39.437625886160745,-3.1477043193677035e-11
581,1,16,0.816496580927726,GL16_20,-22.242218950859332,-22.24221882072071,-1.3013861496511003e-07
583,1,17,-1.0,back_uv64_96,127.35246256338515,127.35246256338506,8.526512829121566e-14
584,1,17,-0.816496580927726,GL16_20,125.54018151655669,125.54018151655312,3.5669245335220643e-12
585,1,17,-0.7071067811865475,GL16_20,124.276445286659,124.2764452866556,3.3963942769390465e-12
586,1,17,-0.5773502691896258,GL16_20,122.55281294785898,122.5528129478559,3.0837554732035895e-12
587,1,17,-0.5,GL16_20,121.38520549170448,121.38520549170168,2.7995383788987133e-12
588,1,17,-0.3333333333333333,GL16_20,118.41517170777924,118.41517170777742,1.818989403547511e-12
589,1,17,0.0,GL16_20,109.55576080853463,109.55576080853734,-2.714273250599899e-12
590,1,17,0.3333333333333333,GL16_20,92.07450006766767,92.074500067683,-1.5333512237585402e-11
591,1,17,0.5,GL16_20,74.8262152443347,74.8262152443637,-2.8990143618591873e-11
592,1,17,0.5773502691896258,GL16_20,62.25935784030497,62.25935784034353,-3.856115426895716e-11
593,1,17,0.7071067811865475,GL16_20,26.34109933499363,26.341099335253162,-2.5953283963005554e-10
594,1,17,0.816496580927726,GL16_20,-43.328356960326104,-43.32835652675323,-4.3357277783473276e-07
596,1,18,-1.0,back_uv64_96,125.31516750705055,125.31516750705016,3.836930773105277e-13
597,1,18,-0.816496580927726,GL16_20,123.2889255853113,123.28892558529934,1.1965539670271674e-11
598,1,18,-0.7071067811865475,GL16_20,121.87579415483022,121.87579415481773,1.2491341294740578e-11
599,1,18,-0.5773502691896258,GL16_20,119.94812477406714,119.948124774054,1.314504061164825e-11
600,1,18,-0.5,GL16_20,118.64211857133945,118.64211857132592,1.3528733688963821e-11
601,1,18,-0.3333333333333333,GL16_20,115.31943704109648,115.31943704108211,1.4367174117172434e-11
602,1,18,0.0,GL16_20,105.4235026387989,105.4235026387832,1.568878360570608e-11
603,1,18,0.3333333333333333,GL16_20,86.13373152009596,86.13373152008172,1.4239276424733786e-11
604,1,18,0.5,GL16_20,67.05926595772199,67.0592659577112,1.078603872889649e-11
605,1,18,0.5773502691896258,GL16_20,53.059804735706614,53.0598047356994,7.212008767991024e-12
606,1,18,0.7071067811865475,GL16_20,12.833608751486853,12.833608752219162,-7.323084358451336e-10
607,1,18,0.816496580927726,GL16_20,-65.42311406109687,-65.42311298676778,-1.0743285143748056e-06
609,1,19,-1.0,back_uv64_96,123.1746703881833,123.17467038818302,2.8421709430408046e-13
610,1,19,-0.816496580927726,GL16_20,120.92332193274487,120.92332193273887,5.996980689833228e-12
611,1,19,-0.7071067811865475,GL16_20,119.35298224316301,119.35298224315683,6.181721801131978e-12
612,1,19,-0.5773502691896258,GL16_20,117.2105767367884,117.210576736782,6.394884621861349e-12
613,1,19,-0.5,GL16_20,115.758912715654,115.75891271564751,6.494360604868404e-12
614,1,19,-0.3333333333333333,GL16_20,112.0663811216149,112.06638112160825,6.6506800067366535e-12
615,1,19,0.0,GL16_20,101.22325121075706,101.22325121075073,6.323830348284887e-12
616,1,19,0.3333333333333333,GL16_20,80.37165748131729,80.3716574813149,2.3874235921567865e-12
617,1,19,0.5,GL16_20,59.22763206808592,59.22763206808663,-7.105427357598478e-13
618,1,19,0.5773502691896258,GL16_20,43.60802399971371,43.608023999717396,-3.68771679858812e-12
619,1,19,0.7071067811865475,GL16_20,-1.3403155315067146,-1.3403155296261877,-1.880526843586589e-09
620,1,19,0.816496580927726,GL16_20,-88.78857525572596,-88.78857304359636,-2.21212715451871e-06
622,1,20,-1.0,back_uv64_96,120.93488614754514,120.93488614754496,1.8474111129764311e-13
623,1,20,-0.816496580927726,GL16_20,118.44791225410673,118.44791225409288,1.3841372492702543e-11
624,1,20,-0.7071067811865475,GL16_20,116.71303441011757,116.71303441010306,1.4509282664326506e-11
625,1,20,-0.5773502691896258,GL16_20,114.34596709508297,114.34596709506762,1.534772309253594e-11
626,1,20,-0.5,GL16_20,112.74246169021643,112.74246169020057,1.5859313862291197e-11
627,1,20,-0.3333333333333333,GL16_20,108.68779083789718,108.68779083788029,1.6896706256517932e-11
628,1,20,0.0,GL16_20,97.35071817740815,97.35071817739163,1.6527224033916506e-11
629,1,20,0.3333333333333333,GL16_20,74.57316563594726,74.57316563592957,1.7692514120583006e-11
630,1,20,0.5,GL16_20,51.004081489980045,51.00408148996363,1.6413537196193015e-11
631,1,20,0.5773502691896258,GL16_20,33.60544590242352,33.60544590241498,8.540723683872876e-12
632,1,20,0.7071067811865475,GL16_20,-16.39630008080917,-16.39630007662465,-4.184517612542252e-09
633,1,20,0.816496580927726,GL16_20,-113.57521015511793,-113.57520600675689,-4.148352438683666e-06
635,1,21,-1.0,back_uv64_96,118.60132384674846,118.60132384674795,5.11590769747403e-13
636,1,21,-0.816496580927726,GL16_20,115.86935608240778,115.86935608240134,6.437517186007228e-12
637,1,21,-0.7071067811865475,GL16_20,113.96357515603928,113.9635751560327,6.579625733160173e-12
638,1,21,-0.5773502691896258,GL16_20,111.36556574858757,111.36556574858086,6.707523425597841e-12
639,1,21,-0.5,GL16_20,109.62017397683844,109.62017397683165,6.792788553889629e-12
640,1,21,-0.3333333333333333,GL16_20,105.43571826848243,105.4357182684753,7.133849067056852e-12
641,1,21,0.0,GL16_20,93.81390697565013,93.81390697564487,5.258016244638565e-12
642,1,21,0.3333333333333333,GL16_20,68.39699521496857,68.39699521496738,1.1937117960776808e-12
643,1,21,0.5,GL16_20,42.19972245404682,42.19972245404804,-1.2221335055066255e-12
644,1,21,0.5773502691896258,GL16_20,22.915418574998917,22.915418575010932,-1.2015277661631111e-11
645,1,21,0.7071067811865475,GL16_20,-32.41302464327689,-32.413024634673185,-8.603706154922299e-09
646,1,21,0.816496580927726,GL16_20,-139.83329185212017,-139.8332845193142,-7.332779093465631e-06
648,1,22,-1.0,back_uv64_96,116.18201577329968,116.18201577329975,-7.10542735760075e-14
649,1,22,-0.816496580927726,GL16_20,113.19797863927542,113.19797863925965,1.5774048733998634e-11
650,1,22,-0.7071067811865475,GL16_20,111.11791936470246,111.11791936468585,1.661248916220913e-11
651,1,22,-0.5773502691896258,GL16_20,108.3504246833267,108.35042468330963,1.7067236513103252e-11
652,1,22,-0.5,GL16_20,106.66767200844784,106.66767200843175,1.608668753773806e-11
653,1,22,-0.3333333333333333,GL16_20,102.90494432170685,102.90494432169241,1.4438228390749467e-11
654,1,22,0.0,GL16_20,90.09754495620477,90.09754495618589,1.8886225916681808e-11
655,1,22,0.3333333333333333,GL16_20,61.71215572106658,61.71215572104446,2.2119195364456548e-11
656,1,22,0.5,GL16_20,32.75716203134009,32.75716203132258,1.750777300928213e-11
657,1,22,0.5773502691896258,GL16_20,11.497755136762342,11.497755136772401,-1.0059508781473021e-11
658,1,22,0.7071067811865475,GL16_20,-49.41362490887476,-49.41362489207587,-1.6798885696841807e-08
659,1,22,0.816496580927726,GL16_20,-167.57802974700704,-167.57801736718983,-1.2379740577299234e-05
661,1,23,-1.0,back_uv64_96,113.68926093941587,113.6892609394151,7.673861546212026e-13
662,1,23,-0.816496580927726,GL16_20,110.45147292097147,110.45147292095817,1.3301360013517539e-11
663,1,23,-0.7071067811865475,GL16_20,108.25393457057046,108.25393457055715,1.331557086823293e-11
664,1,23,-0.5773502691896258,GL16_20,105.98017421623092,105.98017421621876,1.2164491636286903e-11
665,1,23,-0.5,GL16_20,104.66312622779303,104.66312622778077,1.2263967619294532e-11
666,1,23,-0.3333333333333333,GL16_20,100.652212149348,100.65221214933507,1.293187779091744e-11
667,1,23,0.0,GL16_20,85.96225110292522,85.96225110291144,1.378452907384095e-11
668,1,23,0.3333333333333333,GL16_20,54.48434943576852,54.48434943575147,1.7053025658387807e-11
669,1,23,0.5,GL16_20,22.660569633120843,22.660569633097488,2.3355539724707233e-11
670,1,23,0.5773502691896258,GL16_20,-0.6590706120773566,-0.6590706120653183,-1.2038370300543037e-11
671,1,23,0.7071067811865475,GL16_20,-67.40522738918158,-67.40522735790336,-3.1278218636688555e-08
672,1,23,0.816496580927726,GL16_20,-196.81439513027237,-196.8143750327988,-2.0097271613369522e-05
674,1,24,-1.0,back_uv64_96,111.14323836163828,111.14323836163834,-5.68434188608064e-14
675,1,24,-0.816496580927726,GL16_20,107.70313851940695,107.70313851939375,1.3201884030509806e-11
676,1,24,-0.7071067811865475,GL16_20,106.25822174900351,106.2582217489929,1.0615508472312242e-11
677,1,24,-0.5773502691896258,GL16_20,104.56067935099486,104.56067935098409,1.0771827874181135e-11
678,1,24,-0.5,GL16_20,102.94920182890755,102.94920182889594,1.1610268302387436e-11
679,1,24,-0.3333333333333333,GL16_20,98.03477956461775,98.03477956460443,1.331557086823293e-11
680,1,24,0.0,GL16_20,81.35302627693954,81.35302627692445,1.509192770765841e-11
681,1,24,0.3333333333333333,GL16_20,46.70419868967792,46.70419868966699,1.0935252703407732e-11
682,1,24,0.5,GL16_20,11.905028230713826,11.905028230713535,2.9132252166168354e-13
683,1,24,0.5773502691896258,GL16_20,-13.55883732953174,-13.558837329443591,-8.814815543767358e-11
684,1,24,0.7071067811865475,GL16_20,-86.39037094406952,-86.39037088776792,-5.6301600018146366e-08
685,1,24,0.816496580927726,GL16_20,-227.54426735844353,-227.54423583910776,-3.151883904878477e-05
687,1,25,-1.0,back_uv64_96,108.64172104237295,108.6417210423745,-1.5489831639558188e-12
688,1,25,-0.816496580927726,GL16_20,106.50898561391958,106.50898561390947,1.0103917702559669e-11
689,1,25,-0.7071067811865475,GL16_20,105.55271836901952,105.55271836900911,1.0402345651581971e-11
690,1,25,-0.5773502691896258,GL16_20,102.93037653035753,102.930376530347,1.0530243344020128e-11
691,1,25,-0.5,GL16_20,100.805356041922,100.80535604191125,1.0743406164750425e-11
692,1,25,-0.3333333333333333,GL16_20,94.92609162384984,94.92609162383849,1.1354472917510863e-11
693,1,25,0.0,GL16_20,76.26064997817704,76.2606499781642,1.2846612662625129e-11
694,1,25,0.3333333333333333,GL16_20,38.36870280853536,38.36870280852175,1.3606893389898492e-11
695,1,25,0.5,GL16_20,0.488673758563559,0.4886737585558123,7.746692176654499e-12
696,1,25,0.5773502691896258,GL16_20,-27.203054998303834,-27.20305499815759,-1.4624390586345018e-10
697,1,25,0.7071067811865475,GL16_20,-106.37014781305233,-106.3701477153943,-9.765802622671703e-08
698,1,25,0.816496580927726,GL16_20,-259.7684919719967,-259.76844401534674,-4.7955500048964656e-05
700,1,26,-1.0,back_uv64_96,105.2087550132739,105.2087549540547,5.921920551640728e-08
701,1,26,-0.816496580927726,GL16_20,105.53030592654541,105.5303059265348,1.0615508472312242e-11
702,1,26,-0.7071067811865475,GL16_20,103.00456653913295,103.00456653911992,1.3031353773925146e-11
703,1,26,-0.5773502691896258,GL16_20,99.08488396417245,99.0848839641577,1.4750867194488473e-11
704,1,26,-0.5,GL16_20,96.33052216432424,96.33052216430872,1.5518253349120998e-11
705,1,26,-0.3333333333333333,GL16_20,89.20555062223845,89.2055506222216,1.6854073692371606e-11
706,1,26,0.0,GL16_20,67.69440153116874,67.69440153115059,1.814726147147762e-11
707,1,26,0.3333333333333333,GL16_20,24.820852748777433,24.820852748764047,1.3386625141809888e-11
708,1,26,0.5,GL16_20,-17.876753264615598,-17.87675326460424,-1.1358025631060699e-11
709,1,26,0.5773502691896258,GL16_20,-49.06678178110616,-49.066781780716695,-3.8946268424898554e-10
710,1,26,0.7071067811865475,GL16_20,-138.20593562541825,-138.20593541149657,-2.139216574885808e-07
711,1,26,0.816496580927726,GL16_20,-310.90768111431174,-310.9075906089814,-9.05012348361037e-05
713,1,27,-1.0,back_uv64_96,106.73025810325328,106.73025977471322,-1.6714585442332222e-06
714,1,27,-0.816496580927726,GL16_20,100.25947300571374,100.25947300569074,2.3007373784176713e-11
715,1,27,-0.7071067811865475,GL16_20,96.50734774233626,96.50734774231344,2.2822632672874854e-11
716,1,27,-0.5773502691896258,GL16_20,91.50181344612568,91.50181344610289,2.2794210963443804e-11
717,1,27,-0.5,GL16_20,88.14577732413775,88.14577732411503,2.2723156689866175e-11
718,1,27,-0.3333333333333333,GL16_20,79.66942380376837,79.6694238037461,2.226840933896948e-11
719,1,27,0.0,GL16_20,54.54810407258821,54.54810407256944,1.8772539078958053e-11
720,1,27,0.3333333333333333,GL16_20,4.804414877364687,4.804414877358369,6.318501277766652e-12
721,1,27,0.5,GL16_20,-44.68261443196006,-44.68261443188041,-7.965184067553502e-11
722,1,27,0.5773502691896258,GL16_20,-80.82888488466354,-80.82888488249327,-2.1702675188959045e-09
723,1,27,0.7071067811865475,GL16_20,-184.13864209416334,-184.13864103277183,-1.061390951846748e-06
724,1,27,0.816496580927726,GL16_20,-384.3266199048129,-384.3262816287341,-0.00033821886991954053
726,1,28,-1.0,back_uv64_96,88.3509388866437,88.35093858288532,3.03758429914078e-07
727,1,28,-0.816496580927726,GL16_20,86.38313212456387,86.38313212457774,-1.386979420194097e-11
728,1,28,-0.7071067811865475,GL16_20,83.1887250982596,83.18872509826734,-7.7449158197551e-12
729,1,28,-0.5773502691896258,GL16_20,77.99779927695151,77.99779927695712,-5.613287612489037e-12
730,1,28,-0.5,GL16_20,74.29859202075096,74.29859202075637,-5.414335646477306e-12
731,1,28,-0.3333333333333333,GL16_20,64.65626648670678,64.6562664867132,-6.423306331250676e-12
732,1,28,0.0,GL16_20,35.33444304509487,35.33444304511251,-1.7635670701410177e-11
733,1,28,0.3333333333333333,GL16_20,-23.358172650092765,-23.35817263898407,-1.1108696123445417e-08
734,1,28,0.5,GL16_20,-81.91904800609058,-81.91904703230905,-9.737810506239539e-07
735,1,28,0.5773502691896258,GL16_20,-124.72929414378058,-124.72928520866043,-8.93508023147752e-06
736,1,28,0.7071067811865475,GL16_20,-247.15769672905571,-247.15725277296357,-0.00044385755821745005
737,1,28,0.816496580927726,GL16_20,-484.5254669367232,-484.5119317252666,-0.013444022366852505
739,2,2,-1.0,back_uv64_96,145.75030167577313,145.75030167577313,0.0
740,2,2,-0.816496580927726,GL16_20,145.79774429723543,145.79774429723568,-2.5579538487360335e-13
741,2,2,-0.7071067811865475,GL16_20,145.8280173561029,145.82801735610312,-2.273736754432062e-13
742,2,2,-0.5773502691896258,GL16_20,145.86615242936307,145.86615242936332,-2.5579538487360335e-13
743,2,2,-0.5,GL16_20,145.89017386332546,145.8901738633257,-2.5579538487360335e-13
744,2,2,-0.3333333333333333,GL16_20,145.94571736433932,145.9457173643396,-2.842170943039997e-13
745,2,2,0.0,GL16_20,146.07689917236573,146.07689917236607,-3.4106051316478993e-13
746,2,2,0.3333333333333333,GL16_20,146.24980130512216,146.2498013051226,-4.2632564145596923e-13
747,2,2,0.5,GL16_20,146.36265784500017,146.3626578450007,-5.400124791775303e-13
748,2,2,0.5773502691896258,GL16_20,146.42431090712458,146.42431090712518,-5.96855898038306e-13
749,2,2,0.7071067811865475,GL16_20,146.5466909932715,146.54669099327225,-7.389644451902312e-13
750,2,2,0.816496580927726,GL16_20,146.67655069838574,146.67655069838668,-9.379164112028924e-13
751,2,3,-1.0,back_uv64_96,145.4328667605701,145.4328667605701,0.0
752,2,3,-0.816496580927726,GL16_20,145.46499355658375,145.46499355658395,-1.9895196601280826e-13
753,2,3,-0.7071067811865475,GL16_20,145.4846464808563,145.48464648085653,-2.273736754432062e-13
754,2,3,-0.5773502691896258,GL16_20,145.50838551641647,145.50838551641672,-2.5579538487360335e-13
755,2,3,-0.5,GL16_20,145.5227175067162,145.52271750671645,-2.5579538487360335e-13
756,2,3,-0.3333333333333333,GL16_20,145.5538584361107,145.55385843611097,-2.842170943039997e-13
757,2,3,0.0,GL16_20,145.6145000979273,145.61450009792762,-3.126388037343952e-13
758,2,3,0.3333333333333333,GL16_20,145.658202213241,145.65820221324148,-4.831690603167514e-13
759,2,3,0.5,GL16_20,145.65625725438042,145.656257254381,-5.684341886079186e-13
760,2,3,0.5773502691896258,GL16_20,145.64182691173116,145.64182691173175,-5.96855898038306e-13
761,2,3,0.7071067811865475,GL16_20,145.57671709741712,145.57671709741786,-7.389644451902312e-13
762,2,3,0.816496580927726,GL16_20,145.4335983591381,145.43359835913898,-8.810729923421361e-13
764,2,4,-1.0,back_uv64_96,144.78935771495333,144.78935771495335,-2.8421709430403604e-14
765,2,4,-0.816496580927726,GL16_20,144.78894621166606,144.7889462116662,-1.4210854715200994e-13
766,2,4,-0.7071067811865475,GL16_20,144.78601068450342,144.78601068450357,-1.4210854715200994e-13
767,2,4,-0.5773502691896258,GL16_20,144.77908128895174,144.77908128895186,-1.1368683772160957e-13
768,2,4,-0.5,GL16_20,144.77273322924833,144.77273322924844,-1.1368683772160957e-13
769,2,4,-0.3333333333333333,GL16_20,144.75162909356195,144.751629093562,-5.68434188608064e-14
770,2,4,0.0,GL16_20,144.6595939860816,144.65959398608152,8.526512829121566e-14
771,2,4,0.3333333333333333,GL16_20,144.41518531228039,144.41518531227985,5.400124791778219e-13
772,2,4,0.5,GL16_20,144.1450208538428,144.14502085384157,1.2221335055081191e-12
773,2,4,0.5773502691896258,GL16_20,143.9446544428759,143.94465444287405,1.847411112977967e-12
774,2,4,0.7071067811865475,GL16_20,143.38395766219998,143.38395766219605,3.922195901403445e-12
775,2,4,0.816496580927726,GL16_20,142.3775875294116,142.37758752940275,8.867573342325367e-12
777,2,5,-1.0,back_uv64_96,144.46550580724883,144.46550580724886,-2.8421709430403604e-14
778,2,5,-0.816496580927726,GL16_20,144.4260710078865,144.4260710078873,-7.958078640509956e-13
779,2,5,-0.7071067811865475,GL16_20,144.3960718519954,144.39607185199625,-8.526512829117567e-13
780,2,5,-0.5773502691896258,GL16_20,144.3524284015045,144.35242840150542,-9.094947017725146e-13
781,2,5,-0.5,GL16_20,144.32134099796778,144.32134099796875,-9.663381206332693e-13
782,2,5,-0.3333333333333333,GL16_20,144.2377878543852,144.23778785438623,-1.0231815394940208e-12
783,2,5,0.0,GL16_20,143.9635014674324,143.96350146743362,-1.2221335055066255e-12
784,2,5,0.3333333333333333,GL16_20,143.37471099074108,143.3747109907425,-1.4210854715191906e-12
785,2,5,0.5,GL16_20,142.7811168719932,142.78111687199453,-1.3358203432280961e-12
786,2,5,0.5773502691896258,GL16_20,142.35382637171855,142.3538263717197,-1.136868377215514e-12
787,2,5,0.7071067811865475,GL16_20,141.1742816646369,141.174281664637,-8.526512829120839e-14
788,2,5,0.816496580927726,GL16_20,139.03991266502348,139.03991266502018,3.2969182939322997e-12
790,2,6,-1.0,back_uv64_96,144.0270656740624,144.0270656740624,0.0
791,2,6,-0.816496580927726,GL16_20,143.9372476299536,143.93724762995393,-3.4106051316478993e-13
792,2,6,-0.7071067811865475,GL16_20,143.87229625751095,143.87229625751127,-3.126388037343952e-13
793,2,6,-0.5773502691896258,GL16_20,143.78121984331668,143.78121984331696,-2.842170943039997e-13
794,2,6,-0.5,GL16_20,143.71815685344464,143.7181568534449,-2.5579538487360335e-13
795,2,6,-0.3333333333333333,GL16_20,143.55383007596075,143.55383007596095,-1.9895196601280826e-13
796,2,6,0.0,GL16_20,143.04316512143396,143.0431651214338,1.7053025658243858e-13
797,2,6,0.3333333333333333,GL16_20,142.00375775842468,142.00375775842338,1.307398633799439e-12
798,2,6,0.5,GL16_20,140.9807217160864,140.98072171608348,2.9274360713358977e-12
799,2,6,0.5773502691896258,GL16_20,140.24820037541835,140.2482003754141,4.263256414569689e-12
800,2,6,0.7071067811865475,GL16_20,138.22126114282085,138.2212611428126,8.24229573485113e-12
801,2,6,0.816496580927726,GL16_20,134.4996132693131,134.49961326929883,1.4267698134164595e-11
803,2,7,-1.0,back_uv64_96,143.47433426138065,143.47433426138068,-2.8421709430403604e-14
804,2,7,-0.816496580927726,GL16_20,143.3227274038084,143.32272740380762,7.673861546212026e-13
805,2,7,-0.7071067811865475,GL16_20,143.2148934019764,143.21489340197553,8.810729923429124e-13
806,2,7,-0.5773502691896258,GL16_20,143.06559386644784,143.06559386644687,9.663381206342032e-13
807,2,7,-0.5,GL16_20,142.96326096607984,142.96326096607876,1.0800249583559355e-12
808,2,7,-0.3333333333333333,GL16_20,142.6996501104171,142.69965011041583,1.2789769243689982e-12
809,2,7,0.0,GL16_20,141.89756918478946,141.89756918478747,1.9895196601302596e-12
810,2,7,0.3333333333333333,GL16_20,140.29792332152616,140.29792332152243,3.723243935389857e-12
811,2,7,0.5,GL16_20,138.73456455866483,138.73456455865923,5.599076757805265e-12
812,2,7,0.5773502691896258,GL16_20,137.6144983817438,137.61449838173684,6.963318810473226e-12
813,2,7,0.7071067811865475,GL16_20,134.4997130348906,134.49971303488005,1.0544454198735479e-11
814,2,7,0.816496580927726,GL16_20,128.7089530022206,128.70895300220513,1.5461409930259308e-11
816,2,8,-1.0,back_uv64_96,142.80765555737486,142.80765555737497,-1.1368683772160957e-13
817,2,8,-0.816496580927726,GL16_20,142.58280540611287,142.58280540611463,-1.7621459846834959e-12
818,2,8,-0.7071067811865475,GL16_20,142.42411358105434,142.4241135810562,-1.847411112974554e-12
819,2,8,-0.5773502691896258,GL16_20,142.20572489338295,142.20572489338488,-1.932676241265605e-12
820,2,8,-0.5,GL16_20,142.05676634925823,142.05676634926027,-2.0463630789869947e-12
821,2,8,-0.3333333333333333,GL16_20,141.6751671595945,141.67516715959675,-2.245315044999396e-12
822,2,8,0.0,GL16_20,140.52573034488086,140.52573034488367,-2.813749233606038e-12
823,2,8,0.3333333333333333,GL16_20,138.25326382457718,138.2532638245811,-3.922195901388061e-12
824,2,8,0.5,GL16_20,136.03502230018884,136.03502230019419,-5.343281372901678e-12
825,2,8,0.5773502691896258,GL16_20,134.44233586760816,134.44233586761484,-6.679101716122637e-12
826,2,8,0.7071067811865475,GL16_20,129.9916518493652,129.99165184937718,-1.19655396701285e-11
827,2,8,0.816496580927726,GL16_20,121.63749065006948,121.63749065009476,-2.5281110538024798e-11
829,2,9,-1.0,back_uv64_96,142.02743962460482,142.02743962460482,0.0
830,2,9,-0.816496580927726,GL16_20,141.71784319053583,141.71784319053455,1.2789769243689982e-12
831,2,9,-0.7071067811865475,GL16_20,141.5002736698861,141.50027366988468,1.4210854715212101e-12
832,2,9,-0.5773502691896258,GL16_20,141.201854231384,141.20185423138238,1.6200374375343407e-12
833,2,9,-0.5,GL16_20,140.99885346993184,140.99885346993005,1.7905676941170555e-12
834,2,9,-0.3333333333333333,GL16_20,140.4803720552843,140.48037205528217,2.1316282072825725e-12
835,2,9,0.0,GL16_20,138.9268000863127,138.9268000863094,3.2969182939322997e-12
836,2,9,0.3333333333333333,GL16_20,135.86649646769317,135.86649646768723,5.9401372709720806e-12
837,2,9,0.5,GL16_20,132.87614396642857,132.87614396642007,8.498091119726907e-12
838,2,9,0.5773502691896258,GL16_20,130.7238814536349,130.72388145362467,1.0231815394997788e-11
839,2,9,0.7071067811865475,GL16_20,124.68435587386979,124.68435587385561,1.418243300587217e-11
840,2,9,0.816496580927726,GL16_20,113.26586777564822,113.2658677756314,1.6811441128225283e-11
