sample,x_target,x_source,mu,pair_over_Hummer,relative_residual
57,4.0,3.8055257294477496,0.051921786094239586,0.9999999947640488,-5.235951228144131e-09
58,-0.539414592784651,-0.6811241496213452,0.38443825033607726,0.9999999947245665,-5.275433534457363e-09
59,-3.1067088660502398,-3.5971892344621086,0.41064962249136205,0.9999999967646628,-3.235337220353074e-09
60,3.26503552421548,1.7374550584934338,0.6307583823639655,1.000000028875707,2.887570693665964e-08
61,-2.576917776131269,-2.9986481118121455,0.694763693858464,0.9999999977124682,-2.2875318306248005e-09
62,3.3915355458924363,2.462220493695069,-0.09494579403684278,0.9999999988317474,-1.168252605765474e-09
63,-1.8713392204434989,-0.9806326310377864,-0.21276462156259646,0.9999999981007934,-1.899206569788703e-09
64,-2.357716286407713,-0.43018586260960845,-0.7070239038116185,1.0000000063701047,6.370104665975873e-09
65,2.4900611878738528,1.1513766407740285,0.6041629588724751,1.0000000191394476,1.9139447582361413e-08
66,-0.21124648461240936,0.8525289665155107,-0.006222599397612605,1.0000000006562355,6.562355103767459e-10
67,-4.0,-1.7610950478545115,-0.6657271629541216,1.0000000108937859,1.0893785873378192e-08
68,-4.0,-3.148976247223544,-0.226121741498579,0.9999999977558797,-2.2441203340051175e-09
69,1.0351756990755367,-2.4516216218304674,-0.3641693651189921,1.0000000429579605,4.295796052211642e-08
70,1.0639791846888538,1.0114609524043479,0.9173911118657931,0.9999999947287208,-5.2712791909215184e-09
71,-3.8272781645831877,-3.2382548275841723,0.33570680371520645,0.9999999973843688,-2.6156311561109646e-09
72,-3.9221950352036137,-1.9379640668208964,0.42855949683241956,1.0000000319729634,3.197296338797173e-08
73,-0.06396158690000409,-0.4120762823445103,-0.03538638898095248,0.9999999951831299,-4.816870124990658e-09
74,-3.3910400754765346,-1.7777448779178515,0.539766991081897,1.0000000252662338,2.5266233771858992e-08
75,1.778601779524875,1.4292788880386524,0.2940824097581207,0.9999999954863374,-4.513662554828102e-09
76,-2.551871599351807,-2.4261114544539426,0.3870963341298257,0.9999999946875263,-5.3124736831833275e-09
77,3.4705223342798908,3.0003510151501285,0.4037488702313199,0.9999999965612589,-3.4387410696723464e-09
78,0.9180616412402176,-1.6964368375364405,0.2046176845001233,1.0000000412300867,4.123008667811234e-08
79,1.6675982421410467,0.4489560444460876,0.19381752155665288,1.0000000045536788,4.553678767393876e-09
80,-4.0,-2.5223446847101947,-0.3706694608411575,1.0000000032004035,3.200403497771731e-09
81,4.0,3.573008843251043,-0.029565119457973243,0.9999999955092799,-4.49072012909113e-09
82,3.3799615605310485,1.7831700700621242,0.550836219166061,1.0000000253825785,2.538257848350156e-08
83,-4.0,-3.9905390868446107,0.822521024921897,0.9999999945500984,-5.44990164108583e-09
84,-1.8488647945773948,-3.1001362218149495,-0.10191004172430929,1.000000002265492,2.2654920162068493e-09
85,-1.905662746938621,-0.9412516335188021,0.03722604586866085,0.9999999997948974,-2.0510260156925142e-10
86,4.0,2.2662541121274193,-0.7518080890983799,1.0000000038678702,3.86787024631019e-09
87,2.442938444412163,3.5446853319190845,0.34255555985288555,1.0000000045764135,4.57641347040294e-09
88,3.909587325903961,1.46019166941986,-0.35062301966244913,1.0000000186763482,1.86763482457053e-08
89,-4.0,-2.977375971946431,0.031556205931177805,1.0000000004129692,4.1296921438060963e-10
90,-4.0,-3.315309304275063,-0.7188981008278579,0.9999999960288348,-3.9711651744767096e-09
91,0.2853660199620838,-1.600227793215507,-0.7636157980445948,1.0000000054982041,5.498204114218197e-09
92,3.3092959774652666,3.479266924718779,0.8680734752360155,0.9999999957368819,-4.263118080771733e-09
93,0.885687936137407,-2.5277000968057646,-0.31951428108453184,1.0000000425110476,4.251104757102553e-08
94,0.4009273962909692,0.5120890533262159,-0.2726232192411382,0.9999999946001024,-5.399897640145923e-09
95,-4.0,-3.9035076722745714,-0.2997030721341478,0.9999999945862743,-5.413725689962234e-09
96,0.16324511367408556,0.32842906962179974,-0.8077934427951265,0.999999994629345,-5.370655031811111e-09
97,-2.0902357316270863,-3.193643891362682,0.7238376697978297,1.0000000184950295,1.8495029507903382e-08
98,3.074311466281875,3.989630097702987,-0.36488498507722256,0.9999999978816536,-2.118346387192105e-09
99,-1.7652909178832719,0.25288474550289664,-0.24650037412520598,1.0000000122966461,1.2296646145770751e-08
100,3.481763010583019,0.05197648178844272,-0.9799149845048165,1.0000000268206333,2.6820633269863947e-08
101,-0.5452107358049418,-3.6925473416571277,-0.15948560393695155,1.0000000409535987,4.095359873446114e-08
102,-0.4700256505199554,1.3278229600221687,-0.9758533639363646,1.0000000034333718,3.433371809080654e-09
103,0.7026124106555343,-0.5427589602360747,-0.5468271576698345,0.9999999999937822,-6.217804049413189e-12
104,-1.2036863815824894,-3.793731248213147,-0.8362942257915191,1.0000000143912873,1.4391287272985664e-08
105,-3.9674719770146094,-3.1141179191964437,-0.1732175329544392,0.9999999979189553,-2.081044669921539e-09
106,-4.0,-2.7264278765642276,-0.007662399289763533,1.0000000032908973,3.2908973324197177e-09
