x_detuning,x_com_input,baseline_weight,pole_weight,full_weight,baseline_M1,pole_M1,full_M1,pole_minus_baseline_M1,full_minus_pole_M1,pole_opacity_ratio,full_opacity_ratio,full_over_pole_opacity,baseline_energy,pole_energy,full_energy,baseline_pz,pole_pz,full_pz
-4.0,-3.9997685400199043,1.000006882911966,0.999837801057003,0.9999950922902394,0.293292961131493,0.29322404850600364,0.29319903162791655,-6.891262548935906e-05,-2.5016878087091854e-05,0.9998309193088046,0.9999882094594268,1.000157316749847,6.883052534477533e-06,6.881435280453767e-06,6.880848179810582e-06,-0.9999130119469883,-0.9999130157616789,-0.9999130151749988
-3.0,-2.9997685400199043,1.0000491138163674,0.998292856202418,0.9983313220273813,2.0927595593846755,2.09220242183884,2.0921293222102215,-0.0005571375458353067,-7.309962861867803e-05,0.9982438286383284,0.998282292574181,1.000038531603952,4.9113261817648036e-05,4.9100186812430956e-05,4.909847129705653e-05,-0.9999787103382589,-0.9999787026951985,-0.9999787009797865
-2.0,-1.9997685400199046,1.00004655566391,0.9988038255293162,0.998804496727578,1.9837437662867548,1.983832011153125,1.9838309066434854,8.824486637015738e-05,-1.1045096395267961e-06,0.9987573277188393,0.9987579988858545,1.0000006720020935,4.655485936535999e-05,4.655693031192747e-05,4.655690439109445e-05,-0.999999620117697,-0.9999996276205886,-0.9999996275946695
-1.0,-0.9997685400199045,1.0000234245436501,0.9995379512925666,0.9995380115917156,0.9981405876010128,0.9981639509069464,0.9981638949090065,2.3363305933665757e-05,-5.599793995170188e-08,0.9995145381206395,0.9995145984183761,1.000000060327023,2.342454477864053e-05,2.342509307295179e-05,2.3425091758781952e-05,-0.9999999579849558,-0.9999999639651952,-0.9999999639638811
0.0,0.00023145998009553302,0.9999999894116212,1.0000000375066271,1.000000037499802,-0.00043942896359010626,-0.0004394289691763597,-0.0004394496113297991,-5.5862534650147344e-12,-2.064215343935364e-08,1.0000000480950064,1.0000000480881812,0.9999999999931748,-1.03125988087163e-08,-1.0312598939815522e-08,-1.0313083373625318e-08,-0.9999999913094232,-0.9999999967413683,-0.9999999967408836
1.0,1.0002314599800954,0.9999765548292434,1.000462400622687,1.000462340235914,-0.9990194339525639,-0.9989960512015171,-0.9989961072312844,2.3382751046741035e-05,-5.602976727026032e-08,1.0004858571844482,1.0004857967962595,0.9999999396411371,-2.3445169704487974e-05,-2.3444620953835264e-05,-2.344462226875203e-05,-1.0000000246341627,-1.0000000306148582,-1.0000000306135433
2.0,2.0002314599800957,0.9999534253416982,1.001197890441894,1.0011972173114332,-1.9846217022992214,-1.9845334325684214,-1.9845345377259065,8.826973080000577e-05,-1.1051574850817758e-06,1.0012445230634321,1.0012438499016192,0.9999993276749111,-4.657546292742632e-05,-4.657339139733587e-05,-4.6573417333372656e-05,-1.0000003625227853,-1.0000003700262605,-1.0000003700003228
3.0,3.0002314599800957,0.9999508683675419,1.0017102861202627,1.0016716786323565,-2.093565993378222,-2.09412295504671,-2.0941961317738884,-0.0005569616684883982,-7.317672717821466e-05,1.0017595042000345,1.0017208948151861,0.9999614584292074,-4.913218735722379e-05,-4.914525823491929e-05,-4.914697555965673e-05,-1.000021273980246,-1.0000212663413133,-1.0000212646238855
4.0,4.000231459980095,0.999993096283639,1.000162265587931,1.0000045562398956,-0.29416754836386555,-0.29423657457002494,-0.29426172831161035,-6.902620615939492e-05,-2.5153741585404177e-05,1.0001691704721969,1.0000114600353736,0.9998423162386129,-6.903577506652775e-06,-6.9051974262083686e-06,-6.905787738789017e-06,-1.0000869707720839,-1.0000869745841094,-1.000086973993376
